step,node,temperature,rfl,u1,u2,u3
DEFORM_B,535,430,1.1177789271178103e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,536,450,1.9959568572125113e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,537,310,-1.7593200091017917e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,538,330,-1.4550259475017741e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,539,350,-1.2088831352907935e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,540,374,371875.93762540893,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,541,390,2.814879293882702e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,542,410,8.2248451736972329e-20,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,543,430,1.043574471309209e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,544,450,2.079519083716909e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,545,310,-1.7584263888456963e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,546,330,-1.4542435008097938e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,547,350,-1.1840034545692577e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,548,370,5.4454458090484847e-21,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,549,394,343595.69569948927,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,550,410,7.951254010890805e-20,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,551,430,1.0485360429242761e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,552,450,2.0717908229948074e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,553,310,-1.8400308764200059e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,554,330,-1.3622245040231759e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,555,350,-1.1497370988173983e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,556,370,2.4839403186296579e-21,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,557,390,2.2451375820344027e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,558,414,320300.800391717,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,559,430,1.1211399476138616e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,560,450,1.9932348578383111e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,561,310,-1.7957805430560047e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,562,330,-1.3753595645224443e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,563,350,-1.1435714460656116e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,564,370,-1.4916377088359423e-21,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,565,390,2.1707866582449271e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,566,410,8.6029421339971761e-20,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,567,434,321330.1336560428,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,568,450,2.0077854887751313e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,569,310,-1.7674121121400399e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,570,330,-1.4139040403673646e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,571,350,-1.2166942151701738e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,572,370,6.972753612007849e-21,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,573,390,2.8903274669576126e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,574,410,7.8108842442490563e-20,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,575,430,1.056484789575869e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,576,454,323079.71189974429,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,577,304,933076.33844753262,0.01,-0.02,0.029999999999999999
DEFORM_B,578,300,8.450513010113433e-22,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,579,300,-3.1606862939838772e-21,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,580,300,-1.4053471185525424e-21,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,581,300,2.3824497598288978e-22,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,582,300,-2.8423582159377507e-21,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,583,300,-3.8151951979984929e-21,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,584,300,-4.0281254444517657e-21,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,585,300,8.4505130101151125e-22,0.01,-0.02,0.029999999999999999
DEFORM_B,586,304,913701.94119521463,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,587,300,-4.6827374748749273e-22,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,588,300,-3.9454560529056958e-21,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,589,300,-3.4048973121930847e-21,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,590,300,-5.6098590472207545e-22,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,591,300,-4.6801451732402158e-21,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,592,300,-3.3766897051770364e-21,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,593,300,-3.1606862939837565e-21,0.01,-0.02,0.029999999999999999
DEFORM_B,594,300,-4.6827374748746678e-22,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,595,304,873190.9348485528,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,596,300,2.78428922139942e-21,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,597,300,-5.6545263459939621e-21,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,598,300,-5.542166741875913e-21,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,599,300,-1.5813293398028158e-21,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,600,300,-2.470412025658293e-21,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,601,300,-1.405347118552448e-21,0.01,-0.02,0.029999999999999999
DEFORM_B,602,300,-3.9454560529056371e-21,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,603,300,2.78428922139925e-21,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,604,304,966751.46705890598,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,605,300,-6.0534849150431319e-21,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,606,300,-4.3042834777079184e-21,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,607,300,-3.8668574848809419e-21,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,608,300,2.4955047645954108e-22,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,609,300,2.3824497598270132e-22,0.01,-0.02,0.029999999999999999
DEFORM_B,610,300,-3.4048973121935278e-21,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,611,300,-5.6545263459942405e-21,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,612,300,-6.0534849150435939e-21,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,613,304,1038105.8951325972,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,614,300,1.3963619890513781e-21,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,615,300,-2.6365829222287071e-21,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,616,300,-9.682655569465613e-22,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,617,300,-2.8423582159377029e-21,0.01,-0.02,0.029999999999999999
DEFORM_B,618,300,-5.6098590472234939e-22,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,619,300,-5.5421667418761364e-21,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,620,300,-4.3042834777083058e-21,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,621,300,1.3963619890514447e-21,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,622,304,1061918.6759119059,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,623,300,7.3605608451907485e-22,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,624,300,-2.9348281626252134e-21,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,625,300,-3.8151951979982958e-21,0.01,-0.02,0.029999999999999999
DEFORM_B,626,300,-4.6801451732403851e-21,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,627,300,-1.5813293398029177e-21,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,628,300,-3.8668574848811247e-21,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,629,300,-2.6365829222283181e-21,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,630,300,7.3605608451925145e-22,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,631,304,1019026.0091647797,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,632,300,5.1349479378995365e-22,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,633,300,-4.0281254444517356e-21,0.01,-0.02,0.029999999999999999
DEFORM_B,634,300,-3.376689705177279e-21,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,635,300,-2.4704120256584894e-21,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,636,300,2.4955047645935479e-22,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,637,300,-9.682655569463025e-22,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,638,300,-2.9348281626251024e-21,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,639,300,5.1349479378988218e-22,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,640,304,1069203.2601582017,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,641,314,922190.4478323115,0.01,-0.02,0.029999999999999999
DEFORM_B,642,330,-3.2577363273420123e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,643,350,-1.883556605353053e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,644,370,-8.1114138014530759e-20,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,645,390,9.9451490543159175e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,646,410,1.7296184003325771e-19,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,647,430,3.4252676191086959e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,648,450,3.3633103839044426e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,649,310,-3.6935106428661221e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,650,334,887813.71952801687,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,651,350,-1.8566324798880895e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,652,370,-8.365424694888384e-20,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,653,390,9.580834825498332e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,654,410,1.7524321234447348e-19,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,655,430,3.4166181193562774e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,656,450,3.3698247412971899e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,657,310,-3.7335680188160738e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,658,330,-3.2708695778269995e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,659,354,833897.34278036794,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,660,370,-7.6924501674578927e-20,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,661,390,9.3558719221182618e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,662,410,1.7026203150731964e-19,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,663,430,3.4476062776906505e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,664,450,3.3788875180923771e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,665,310,-3.7160146270617613e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,666,330,-3.3056414008811829e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,667,350,-1.8241068501992216e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,668,374,862020.05812752456,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,669,390,9.315976065213329e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,670,410,1.7149991477148755e-19,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,671,430,3.4247509962398703e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,672,450,3.406087143113556e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,673,310,-3.6995787061164513e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,674,330,-3.3002358134740926e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,675,350,-1.9084950058730996e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,676,370,-8.5762275811016024e-20,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,677,394,839135.59856553457,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,678,410,1.7720056023824153e-19,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,679,430,3.437053741866476e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,680,450,3.3939089827795235e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,681,310,-3.7303847380356184e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,682,330,-3.2717966993994255e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,683,350,-1.9073714098319449e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,684,370,-8.4013074373683612e-20,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,685,390,1.0060960755621587e-19,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,686,414,769891.04003614502,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,687,430,3.4707801319340428e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,688,450,3.3742433567227304e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,689,310,-3.7401131078562278e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,690,330,-3.3129882920846087e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,691,350,-1.8677630358112144e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,692,370,-8.3575648380856356e-20,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,693,390,9.6576662644935729e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,694,410,1.7654025433370949e-19,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,695,434,701429.56964176032,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,696,450,3.4087265862868879e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,697,310,-3.7422424103207579e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,698,330,-3.2999537374039783e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,699,350,-1.8766538626697685e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,700,370,-7.9459240419515634e-20,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,701,390,9.8244980010217979e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,702,410,1.728693700865647e-19,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,703,430,3.4685545190267521e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,704,454,718148.1897396039,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,705,314,939404.66952520749,0.01,-0.02,0.029999999999999999
DEFORM_B,706,330,-3.2577363273420923e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,707,350,-1.883556605353027e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,708,370,-8.1114138014527942e-20,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,709,390,9.945149054314792e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,710,410,1.729618400332527e-19,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,711,430,3.4252676191088649e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,712,450,3.3633103839044696e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,713,310,-3.6935106428661274e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,714,334,928061.27481330268,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,715,350,-1.8566324798880585e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,716,370,-8.3654246948881095e-20,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,717,390,9.5808348254971403e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,718,410,1.7524321234446833e-19,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,719,430,3.4166181193564469e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,720,450,3.3698247412972116e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,721,310,-3.7335680188160815e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,722,330,-3.270869577827077e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,723,354,893937.95146055834,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,724,370,-7.6924501674575689e-20,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,725,390,9.355871922117046e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,726,410,1.7026203150731435e-19,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,727,430,3.4476062776908209e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,728,450,3.3788875180924021e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,729,310,-3.7160146270617671e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,730,330,-3.3056414008812623e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,731,350,-1.8241068501991907e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,732,374,947072.70386278897,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,733,390,9.3159760652121349e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,734,410,1.7149991477148202e-19,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,735,430,3.4247509962400389e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,736,450,3.4060871431135824e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,737,310,-3.6995787061164104e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,738,330,-3.3002358134741374e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,739,350,-1.9084950058731295e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,740,370,-8.5762275811018805e-20,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,741,394,944307.26025242021,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,742,410,1.7720056023824134e-19,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,743,430,3.4370537418665612e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,744,450,3.3939089827795192e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,745,310,-3.7303847380356184e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,746,330,-3.2717966993994255e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,747,350,-1.9073714098319449e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,748,370,-8.4013074373683612e-20,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,749,390,1.0060960755621587e-19,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,750,414,886914.478121639,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,751,430,3.4707801319340428e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,752,450,3.3742433567227304e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,753,310,-3.7401131078562278e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,754,330,-3.3129882920846087e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,755,350,-1.8677630358112144e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,756,370,-8.3575648380856356e-20,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,757,390,9.6576662644935729e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,758,410,1.7654025433370949e-19,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,759,434,826751.65275108826,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,760,450,3.4087265862868879e-19,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,761,310,-3.7422424103207579e-19,0.01,-0.02,0.029999999999999999
DEFORM_B,762,330,-3.2999537374039783e-19,-0.029999999999999999,0.040000000000000001,0.050000000000000003
DEFORM_B,763,350,-1.8766538626697685e-19,0.080000000000000002,-0.009999999999999995,0.089999999999999997
DEFORM_B,764,370,-7.9459240419515634e-20,0.040000000000000001,0.080000000000000002,0.01
DEFORM_B,765,390,9.8244980010217979e-20,-0.020000000000000004,0.059999999999999998,0.040000000000000001
DEFORM_B,766,410,1.728693700865647e-19,0.059999999999999998,-0.029999999999999999,0.11
DEFORM_B,767,430,3.4685545190267521e-19,0.14000000000000001,0.12,0.070000000000000007
DEFORM_B,768,454,865607.95136613597,0.010000000000000002,0.029999999999999999,0.16
DEFORM_B,769,304,11890419.915543774,0.059999999999999998,0.029999999999999999,0
DEFORM_B,770,300,-8.0012721058072468e-20,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,771,300,-1.2783911589153429e-19,0.25,0.12,0
DEFORM_B,772,300,-4.5287208539892516e-20,0.030000000000000002,0.17999999999999999,0
DEFORM_B,773,300,-8.0012721058074912e-20,0.059999999999999998,0.029999999999999999,0
DEFORM_B,774,304,14975082.617564783,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,775,300,-8.0635764285191635e-20,0.25,0.12,0
DEFORM_B,776,300,-1.382365205941478e-19,0.030000000000000002,0.17999999999999999,0
DEFORM_B,777,300,-1.2783911589152952e-19,0.059999999999999998,0.029999999999999999,0
DEFORM_B,778,300,-8.0635764285187361e-20,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,779,304,16640134.571129097,0.25,0.12,0
DEFORM_B,780,300,-5.9576579865509586e-20,0.030000000000000002,0.17999999999999999,0
DEFORM_B,781,300,-4.5287208539893215e-20,0.059999999999999998,0.029999999999999999,0
DEFORM_B,782,300,-1.3823652059414351e-19,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,783,300,-5.9576579865508298e-20,0.25,0.12,0
DEFORM_B,784,304,13043030.66037718,0.030000000000000002,0.17999999999999999,0
DEFORM_B,785,314,10800464.756618928,0.059999999999999998,0.029999999999999999,0
DEFORM_B,786,330,-5.036581197869936e-18,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,787,390,2.7448309682342682e-18,0.25,0.12,0
DEFORM_B,788,450,6.580509406163516e-18,0.030000000000000002,0.17999999999999999,0
DEFORM_B,789,310,-4.6219109430754705e-18,0.059999999999999998,0.029999999999999999,0
DEFORM_B,790,334,13602366.710954677,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,791,390,2.7920343198405658e-18,0.25,0.12,0
DEFORM_B,792,450,6.4875600941093684e-18,0.030000000000000002,0.17999999999999999,0
DEFORM_B,793,310,-4.6697373379087555e-18,0.059999999999999998,0.029999999999999999,0
DEFORM_B,794,330,-5.0372042410967998e-18,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,795,394,15114788.90210893,0.25,0.12,0
DEFORM_B,796,450,6.5662200348376514e-18,0.030000000000000002,0.17999999999999999,0
DEFORM_B,797,310,-4.5871854305573301e-18,0.059999999999999998,0.029999999999999999,0
DEFORM_B,798,330,-5.0948049974058732e-18,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,799,390,2.8130935042601699e-18,0.25,0.12,0
DEFORM_B,800,454,11847419.516509272,0.030000000000000002,0.17999999999999999,0
DEFORM_B,801,314,11002073.432075815,0.059999999999999998,0.029999999999999999,0
DEFORM_B,802,330,-5.0365811978699592e-18,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,803,390,2.7448309682343606e-18,0.25,0.12,0
DEFORM_B,804,450,6.5805094061634805e-18,0.030000000000000002,0.17999999999999999,0
DEFORM_B,805,310,-4.6219109430755506e-18,0.059999999999999998,0.029999999999999999,0
DEFORM_B,806,334,14219007.335184624,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,807,390,2.7920343198408065e-18,0.25,0.12,0
DEFORM_B,808,450,6.4875600941091842e-18,0.030000000000000002,0.17999999999999999,0
DEFORM_B,809,310,-4.6697373379087956e-18,0.059999999999999998,0.029999999999999999,0
DEFORM_B,810,330,-5.0372042410970856e-18,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,811,394,17009175.777839918,0.25,0.12,0
DEFORM_B,812,450,6.5662200348378625e-18,0.030000000000000002,0.17999999999999999,0
DEFORM_B,813,310,-4.587185430557213e-18,0.059999999999999998,0.029999999999999999,0
DEFORM_B,814,330,-5.0948049974060088e-18,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,815,390,2.8130935042600378e-18,0.25,0.12,0
DEFORM_B,816,454,14280089.657232512,0.030000000000000002,0.17999999999999999,0
DEFORM_B,817,304,14046966.532011433,0.059999999999999998,0.029999999999999999,0
DEFORM_B,818,300,-5.5521616825871737e-20,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,819,300,-1.338694918114991e-19,0.25,0.12,0
DEFORM_B,820,300,-6.6831407716760446e-20,0.030000000000000002,0.17999999999999999,0
DEFORM_B,821,300,-5.5521616825874699e-20,0.059999999999999998,0.029999999999999999,0
DEFORM_B,822,304,19082991.022379365,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,823,300,-9.1565545855102107e-20,0.25,0.12,0
DEFORM_B,824,300,-1.2625162757857799e-19,0.030000000000000002,0.17999999999999999,0
DEFORM_B,825,300,-1.3386949181149795e-19,0.059999999999999998,0.029999999999999999,0
DEFORM_B,826,300,-9.1565545855107475e-20,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,827,304,19373740.602945101,0.25,0.12,0
DEFORM_B,828,300,-4.1311524664668075e-20,0.030000000000000002,0.17999999999999999,0
DEFORM_B,829,300,-6.6831407716743486e-20,0.059999999999999998,0.029999999999999999,0
DEFORM_B,830,300,-1.2625162757857419e-19,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,831,300,-4.1311524664672017e-20,0.25,0.12,0
DEFORM_B,832,304,14082358.13549993,0.030000000000000002,0.17999999999999999,0
DEFORM_B,833,314,12759327.933243718,0.059999999999999998,0.029999999999999999,0
DEFORM_B,834,330,-4.9389455478802109e-18,0.01999999999999999,-0.040000000000000001,0
DEFORM_B,835,390,3.2973306622749882e-18,0.25,0.12,0
DEFORM_B,836,450,6.6794895596970308e-18,0.030000000000000002,0.17999999999999999,0
