type	geometry	material	element	node	density_rule	capacity_rule	predicted	actual	relative_error
CAX4T	regular	DENSITY_CP	107	3	paired_gauss	paired_gauss	15876607.408496263	15999258.720106805	0.007666062144266905
CAX4T	regular	DENSITY_CP	107	3	paired_gauss	row_sum	14793637.947836738	15999258.720106805	0.0753547894537715
CAX4T	regular	DENSITY_CP	108	4	mean_temperature	paired_gauss	12457776.616451768	13712563.240728874	0.09150635094612758
CAX4T	regular	DENSITY_CP	108	4	mean_temperature	row_sum	13712563.240728639	13712563.240728874	1.709743457922741e-14
CAX4T	regular	DENSITY_CP	108	4	volume_mean_temperature	paired_gauss	12521271.910113603	13712563.240728874	0.08687590421292735
CAX4T	regular	DENSITY_CP	108	4	volume_mean_temperature	row_sum	13782453.980997387	13712563.240728874	0.005096839959207955
CAX4T	regular	DENSITY_CP	108	4	mean_density	paired_gauss	11886318.973495265	13712563.240728874	0.13318037154492912
CAX4T	regular	DENSITY_CP	108	4	mean_density	row_sum	13083546.578309892	13712563.240728874	0.04587155963304401
CAX4T	regular	DENSITY_CP	108	4	volume_mean_density	paired_gauss	11937115.208424732	13712563.240728874	0.12947601415836896
CAX4T	regular	DENSITY_CP	108	4	volume_mean_density	row_sum	13139459.170524891	13712563.240728874	0.04179408766566384
CAX4T	regular	DENSITY_CP	108	4	current_node	paired_gauss	9246184.66303622	13712563.240728874	0.325714346711392
CAX4T	regular	DENSITY_CP	108	4	current_node	row_sum	10177489.597935291	13712563.240728874	0.25779816513762754
CAX4T	regular	DENSITY_CP	108	4	paired_node	paired_gauss	9257613.81589535	13712563.240728874	0.3248808662994159
CAX4T	regular	DENSITY_CP	108	4	paired_node	row_sum	10190069.931183666	13712563.240728874	0.2568807339449669
CAX4T	regular	DENSITY_CP	108	4	paired_gauss	paired_gauss	10097217.510532333	13712563.240728874	0.2636520734109207
CAX4T	regular	DENSITY_CP	108	4	paired_gauss	row_sum	11114241.16288281	13712563.240728874	0.18948478356902387
CAX4T	warped	CONSTANT	109	1	mean_temperature	paired_gauss	12903988.55804386	14553035.268672716	0.11331290553377837
CAX4T	warped	CONSTANT	109	1	mean_temperature	row_sum	14553035.268673318	14553035.268672716	4.1300296516055823e-14
CAX4T	warped	CONSTANT	109	1	volume_mean_temperature	paired_gauss	12903988.55804386	14553035.268672716	0.11331290553377837
CAX4T	warped	CONSTANT	109	1	volume_mean_temperature	row_sum	14553035.268673318	14553035.268672716	4.1300296516055823e-14
CAX4T	warped	CONSTANT	109	1	mean_density	paired_gauss	12903988.55804386	14553035.268672716	0.11331290553377837
CAX4T	warped	CONSTANT	109	1	mean_density	row_sum	14553035.268673318	14553035.268672716	4.1300296516055823e-14
CAX4T	warped	CONSTANT	109	1	volume_mean_density	paired_gauss	12903988.55804386	14553035.268672716	0.11331290553377837
CAX4T	warped	CONSTANT	109	1	volume_mean_density	row_sum	14553035.268673318	14553035.268672716	4.1300296516055823e-14
CAX4T	warped	CONSTANT	109	1	current_node	paired_gauss	12903988.55804386	14553035.268672716	0.11331290553377837
CAX4T	warped	CONSTANT	109	1	current_node	row_sum	14553035.268673318	14553035.268672716	4.1300296516055823e-14
CAX4T	warped	CONSTANT	109	1	paired_node	paired_gauss	12903988.55804386	14553035.268672716	0.11331290553377837
CAX4T	warped	CONSTANT	109	1	paired_node	row_sum	14553035.268673318	14553035.268672716	4.1300296516055823e-14
CAX4T	warped	CONSTANT	109	1	paired_gauss	paired_gauss	12903988.55804386	14553035.268672716	0.11331290553377837
CAX4T	warped	CONSTANT	109	1	paired_gauss	row_sum	14553035.268673318	14553035.268672716	4.1300296516055823e-14
CAX4T	warped	CONSTANT	110	2	mean_temperature	paired_gauss	22688710.457301997	20067708.47296776	0.13060793602143783
CAX4T	warped	CONSTANT	110	2	mean_temperature	row_sum	20067708.47296723	20067708.47296776	2.631228568361621e-14
CAX4T	warped	CONSTANT	110	2	volume_mean_temperature	paired_gauss	22688710.457301997	20067708.47296776	0.13060793602143783
CAX4T	warped	CONSTANT	110	2	volume_mean_temperature	row_sum	20067708.47296723	20067708.47296776	2.631228568361621e-14
CAX4T	warped	CONSTANT	110	2	mean_density	paired_gauss	22688710.457301997	20067708.47296776	0.13060793602143783
CAX4T	warped	CONSTANT	110	2	mean_density	row_sum	20067708.47296723	20067708.47296776	2.631228568361621e-14
CAX4T	warped	CONSTANT	110	2	volume_mean_density	paired_gauss	22688710.457301997	20067708.47296776	0.13060793602143783
CAX4T	warped	CONSTANT	110	2	volume_mean_density	row_sum	20067708.47296723	20067708.47296776	2.631228568361621e-14
CAX4T	warped	CONSTANT	110	2	current_node	paired_gauss	22688710.457301997	20067708.47296776	0.13060793602143783
CAX4T	warped	CONSTANT	110	2	current_node	row_sum	20067708.47296723	20067708.47296776	2.631228568361621e-14
CAX4T	warped	CONSTANT	110	2	paired_node	paired_gauss	22688710.457301997	20067708.47296776	0.13060793602143783
CAX4T	warped	CONSTANT	110	2	paired_node	row_sum	20067708.47296723	20067708.47296776	2.631228568361621e-14
CAX4T	warped	CONSTANT	110	2	paired_gauss	paired_gauss	22688710.457301997	20067708.47296776	0.13060793602143783
CAX4T	warped	CONSTANT	110	2	paired_gauss	row_sum	20067708.47296723	20067708.47296776	2.631228568361621e-14
CAX4T	warped	CONSTANT	111	3	mean_temperature	paired_gauss	19837690.07766871	18556209.7075094	0.06905938175729487
CAX4T	warped	CONSTANT	111	3	mean_temperature	row_sum	18556209.707509007	18556209.7075094	2.1094237467877974e-14
CAX4T	warped	CONSTANT	111	3	volume_mean_temperature	paired_gauss	19837690.07766871	18556209.7075094	0.06905938175729487
CAX4T	warped	CONSTANT	111	3	volume_mean_temperature	row_sum	18556209.707509007	18556209.7075094	2.1094237467877974e-14
CAX4T	warped	CONSTANT	111	3	mean_density	paired_gauss	19837690.07766871	18556209.7075094	0.06905938175729487
CAX4T	warped	CONSTANT	111	3	mean_density	row_sum	18556209.707509007	18556209.7075094	2.1094237467877974e-14
CAX4T	warped	CONSTANT	111	3	volume_mean_density	paired_gauss	19837690.07766871	18556209.7075094	0.06905938175729487
CAX4T	warped	CONSTANT	111	3	volume_mean_density	row_sum	18556209.707509007	18556209.7075094	2.1094237467877974e-14
CAX4T	warped	CONSTANT	111	3	current_node	paired_gauss	19837690.07766871	18556209.7075094	0.06905938175729487
CAX4T	warped	CONSTANT	111	3	current_node	row_sum	18556209.707509007	18556209.7075094	2.1094237467877974e-14
CAX4T	warped	CONSTANT	111	3	paired_node	paired_gauss	19837690.07766871	18556209.7075094	0.06905938175729487
CAX4T	warped	CONSTANT	111	3	paired_node	row_sum	18556209.707509007	18556209.7075094	2.1094237467877974e-14
CAX4T	warped	CONSTANT	111	3	paired_gauss	paired_gauss	19837690.07766871	18556209.7075094	0.06905938175729487
CAX4T	warped	CONSTANT	111	3	paired_gauss	row_sum	18556209.707509007	18556209.7075094	2.1094237467877974e-14
CAX4T	warped	CONSTANT	112	4	mean_temperature	paired_gauss	11155667.199820258	13409102.843684347	0.16805267810481828
CAX4T	warped	CONSTANT	112	4	mean_temperature	row_sum	13409102.843684865	13409102.843684347	3.863576125695545e-14
CAX4T	warped	CONSTANT	112	4	volume_mean_temperature	paired_gauss	11155667.199820258	13409102.843684347	0.16805267810481828
CAX4T	warped	CONSTANT	112	4	volume_mean_temperature	row_sum	13409102.843684865	13409102.843684347	3.863576125695545e-14
CAX4T	warped	CONSTANT	112	4	mean_density	paired_gauss	11155667.199820258	13409102.843684347	0.16805267810481828
CAX4T	warped	CONSTANT	112	4	mean_density	row_sum	13409102.843684865	13409102.843684347	3.863576125695545e-14
CAX4T	warped	CONSTANT	112	4	volume_mean_density	paired_gauss	11155667.199820258	13409102.843684347	0.16805267810481828
CAX4T	warped	CONSTANT	112	4	volume_mean_density	row_sum	13409102.843684865	13409102.843684347	3.863576125695545e-14
CAX4T	warped	CONSTANT	112	4	current_node	paired_gauss	11155667.199820258	13409102.843684347	0.16805267810481828
CAX4T	warped	CONSTANT	112	4	current_node	row_sum	13409102.843684865	13409102.843684347	3.863576125695545e-14
CAX4T	warped	CONSTANT	112	4	paired_node	paired_gauss	11155667.199820258	13409102.843684347	0.16805267810481828
CAX4T	warped	CONSTANT	112	4	paired_node	row_sum	13409102.843684865	13409102.843684347	3.863576125695545e-14
CAX4T	warped	CONSTANT	112	4	paired_gauss	paired_gauss	11155667.199820258	13409102.843684347	0.16805267810481828
CAX4T	warped	CONSTANT	112	4	paired_gauss	row_sum	13409102.843684865	13409102.843684347	3.863576125695545e-14
CAX4T	warped	DENSITY	113	1	mean_temperature	paired_gauss	11721122.940221947	13219007.03571105	0.11331290553387108
CAX4T	warped	DENSITY	113	1	mean_temperature	row_sum	13219007.035710616	13219007.03571105	3.2862601528904634e-14
CAX4T	warped	DENSITY	113	1	volume_mean_temperature	paired_gauss	11908488.001733517	13219007.03571105	0.09913899209200627
CAX4T	warped	DENSITY	113	1	volume_mean_temperature	row_sum	13430316.146535529	13219007.03571105	0.015985248381639394
CAX4T	warped	DENSITY	113	1	mean_density	paired_gauss	11183456.750303509	13219007.03571105	0.15398662546351005
CAX4T	warped	DENSITY	113	1	mean_density	row_sum	12612630.566182606	13219007.03571105	0.04587155963305889
CAX4T	warped	DENSITY	113	1	volume_mean_density	paired_gauss	11309399.252454396	13219007.03571105	0.14445924554679956
CAX4T	warped	DENSITY	113	1	volume_mean_density	row_sum	12754667.709766738	13219007.03571105	0.03512664186424164
CAX4T	warped	DENSITY	113	1	current_node	paired_gauss	12785701.996260455	13219007.03571105	0.032778940073185936
CAX4T	warped	DENSITY	113	1	current_node	row_sum	14419632.445376076	13219007.03571105	0.09082568807335867
CAX4T	warped	DENSITY	113	1	paired_node	paired_gauss	12796455.320058823	13219007.03571105	0.03196546567459324
CAX4T	warped	DENSITY	113	1	paired_node	row_sum	14431759.974766636	13219007.03571105	0.09174311926601919
CAX4T	warped	DENSITY	113	1	paired_gauss	paired_gauss	12471282.093066014	13219007.03571105	0.05656438041261813
CAX4T	warped	DENSITY	113	1	paired_gauss	row_sum	14065031.701599896	13219007.03571105	0.06400062149927876
CAX4T	warped	DENSITY	114	2	mean_temperature	paired_gauss	20608911.998715963	18228168.52961238	0.13060793602143694
CAX4T	warped	DENSITY	114	2	mean_temperature	row_sum	18228168.52961196	18228168.52961238	2.3092638912203256e-14
CAX4T	warped	DENSITY	114	2	volume_mean_temperature	paired_gauss	20938350.575891454	18228168.52961238	0.14868098470102886
CAX4T	warped	DENSITY	114	2	volume_mean_temperature	row_sum	18519550.331100777	18228168.52961238	0.015985248381648054
CAX4T	warped	DENSITY	114	2	mean_density	paired_gauss	19663549.06299505	18228168.52961238	0.0787451866626554
CAX4T	warped	DENSITY	114	2	mean_density	row_sum	17392014.009904988	18228168.52961238	0.045871559633049674
CAX4T	warped	DENSITY	114	2	volume_mean_density	paired_gauss	19884990.12772605	18228168.52961238	0.09089347596397812
CAX4T	warped	DENSITY	114	2	volume_mean_density	row_sum	17587874.181831818	18228168.52961238	0.0351266418642322
CAX4T	warped	DENSITY	114	2	current_node	paired_gauss	22102585.437155012	18228168.52961238	0.2125510800083117
CAX4T	warped	DENSITY	114	2	current_node	row_sum	19549292.670748975	18228168.52961238	0.07247706422015887
CAX4T	warped	DENSITY	114	2	paired_node	paired_gauss	22121492.69586943	18228168.52961238	0.21358833499548746
CAX4T	warped	DENSITY	114	2	paired_node	row_sum	19566015.761143114	18228168.52961238	0.0733944954128194
CAX4T	warped	DENSITY	114	2	paired_gauss	paired_gauss	21894120.61036768	18228168.52961238	0.2011146690244725
CAX4T	warped	DENSITY	114	2	paired_gauss	row_sum	19364909.720527604	18228168.52961238	0.06236178851805896
CAX4T	warped	DENSITY	115	3	mean_temperature	paired_gauss	18019235.15388248	16855223.81765437	0.06905938175729887
CAX4T	warped	DENSITY	115	3	mean_temperature	row_sum	16855223.817654267	16855223.81765437	6.217248937900877e-15
CAX4T	warped	DENSITY	115	3	volume_mean_temperature	paired_gauss	18307277.10346504	16855223.81765437	0.0861485615094455
CAX4T	warped	DENSITY	115	3	volume_mean_temperature	row_sum	17124658.756908137	16855223.81765437	0.015985248381665373
CAX4T	warped	DENSITY	115	3	mean_density	paired_gauss	17192664.733979613	16855223.81765437	0.020019960575771156
CAX4T	warped	DENSITY	115	3	mean_density	row_sum	16082048.413174711	16855223.81765437	0.045871559633033576
CAX4T	warped	DENSITY	115	3	volume_mean_density	paired_gauss	17386279.933965057	16855223.81765437	0.031506915722735895
CAX4T	warped	DENSITY	115	3	volume_mean_density	row_sum	16263156.407070413	16855223.81765437	0.035126641864216546
CAX4T	warped	DENSITY	115	3	current_node	paired_gauss	16283437.272086462	16855223.81765437	0.03392340272390881
CAX4T	warped	DENSITY	115	3	current_node	row_sum	15231555.468247203	16855223.81765437	0.09633027522936344
CAX4T	warped	DENSITY	115	3	paired_node	paired_gauss	16366094.314076748	16855223.81765437	0.02901946060575611
CAX4T	warped	DENSITY	115	3	paired_node	row_sum	15308873.00869516	16855223.81765437	0.09174311926606071
CAX4T	warped	DENSITY	115	3	paired_gauss	paired_gauss	16661399.48274398	16855223.81765437	0.011499362868582996
CAX4T	warped	DENSITY	115	3	paired_gauss	row_sum	15585101.975679027	16855223.81765437	0.07535478945375995
CAX4T	warped	DENSITY	116	4	mean_temperature	paired_gauss	10133064.373169055	12179935.083013283	0.16805267810490154
CAX4T	warped	DENSITY	116	4	mean_temperature	row_sum	12179935.083012879	12179935.083013283	3.319566843629218e-14
CAX4T	warped	DENSITY	116	4	volume_mean_temperature	paired_gauss	10295043.924041634	12179935.083013283	0.15475379352394147
CAX4T	warped	DENSITY	116	4	volume_mean_temperature	row_sum	12374634.370587483	12179935.083013283	0.015985248381638506
CAX4T	warped	DENSITY	116	4	mean_density	paired_gauss	9668244.906509923	12179935.083013283	0.20621539929275012
CAX4T	warped	DENSITY	116	4	mean_density	row_sum	11621222.46452605	12179935.083013283	0.04587155963305922
CAX4T	warped	DENSITY	116	4	volume_mean_density	paired_gauss	9777123.849945761	12179935.083013283	0.19727619373099914
CAX4T	warped	DENSITY	116	4	volume_mean_density	row_sum	11752094.865422562	12179935.083013283	0.03512664186424175
CAX4T	warped	DENSITY	116	4	current_node	paired_gauss	7520778.970544739	12179935.083013283	0.3825271711806104
CAX4T	warped	DENSITY	116	4	current_node	row_sum	9039970.167116897	12179935.083013283	0.2577981651376394
CAX4T	warped	DENSITY	116	4	paired_node	paired_gauss	7530075.359877921	12179935.083013283	0.3817639167568535
CAX4T	warped	DENSITY	116	4	paired_node	row_sum	9051144.419486634	12179935.083013283	0.2568807339449788
CAX4T	warped	DENSITY	116	4	paired_gauss	paired_gauss	8213002.863528271	12179935.083013283	0.3256940363350117
CAX4T	warped	DENSITY	116	4	paired_gauss	row_sum	9872022.719923593	12179935.083013283	0.18948478356903675
CAX4T	warped	DENSITY_CP	117	1	mean_temperature	paired_gauss	11893032.74334547	13412885.805568147	0.11331290553385132
CAX4T	warped	DENSITY_CP	117	1	mean_temperature	row_sum	13412885.805567918	13412885.805568147	1.709743457922741e-14
CAX4T	warped	DENSITY_CP	117	1	volume_mean_temperature	paired_gauss	12083145.8257592	13412885.805568147	0.09913899209198718
CAX4T	warped	DENSITY_CP	117	1	volume_mean_temperature	row_sum	13627294.11668492	13412885.805568147	0.01598524838165427
CAX4T	warped	DENSITY_CP	117	1	mean_density	paired_gauss	11347480.782641547	13412885.805568147	0.1539866254634913
CAX4T	warped	DENSITY_CP	117	1	mean_density	row_sum	12797615.814486818	13412885.805568147	0.04587155963304401
CAX4T	warped	DENSITY_CP	117	1	volume_mean_density	paired_gauss	11475270.441490648	13412885.805568147	0.1444592455467808
CAX4T	warped	DENSITY_CP	117	1	volume_mean_density	row_sum	12941736.169510186	13412885.805568147	0.03512664186422665
CAX4T	warped	DENSITY_CP	117	1	current_node	paired_gauss	12973225.625539232	13412885.805568147	0.0327789400731644
CAX4T	warped	DENSITY_CP	117	1	current_node	row_sum	14631120.38790849	13412885.805568147	0.09082568807337577
CAX4T	warped	DENSITY_CP	117	1	paired_node	paired_gauss	12984136.664753307	13412885.805568147	0.031965465674571814
CAX4T	warped	DENSITY_CP	117	1	paired_node	row_sum	14643425.787730109	13412885.805568147	0.09174311926603607
CAX4T	warped	DENSITY_CP	117	1	paired_gauss	paired_gauss	12654194.230431264	13412885.805568147	0.05656438041259726
CAX4T	warped	DENSITY_CP	117	1	paired_gauss	row_sum	14271318.833223585	13412885.805568147	0.0640006214992952
CAX4T	warped	DENSITY_CP	118	2	mean_temperature	paired_gauss	21460747.02799649	18981599.495503027	0.13060793602145093
CAX4T	warped	DENSITY_CP	118	2	mean_temperature	row_sum	18981599.495502822	18981599.495503027	1.0769163338864018e-14
CAX4T	warped	DENSITY_CP	118	2	volume_mean_temperature	paired_gauss	21803802.399695255	18981599.495503027	0.14868098470104396
CAX4T	warped	DENSITY_CP	118	2	volume_mean_temperature	row_sum	19285025.07811986	18981599.495503027	0.015985248381661377
CAX4T	warped	DENSITY_CP	118	2	mean_density	paired_gauss	20476309.090932433	18981599.495503027	0.07874518666266872
CAX4T	warped	DENSITY_CP	118	2	mean_density	row_sum	18110883.922314614	18981599.495503027	0.04587155963303813
CAX4T	warped	DENSITY_CP	118	2	volume_mean_density	paired_gauss	20706903.053005654	18981599.495503027	0.09089347596399211
CAX4T	warped	DENSITY_CP	118	2	volume_mean_density	row_sum	18314839.648014426	18981599.495503027	0.03512664186422032
CAX4T	warped	DENSITY_CP	118	2	current_node	paired_gauss	23016158.968557704	18981599.495503027	0.2125510800083268
CAX4T	warped	DENSITY_CP	118	2	current_node	row_sum	20357330.10114018	18981599.495503027	0.07247706422017175
CAX4T	warped	DENSITY_CP	118	2	paired_node	paired_gauss	23035847.727298986	18981599.495503027	0.21358833499550234
CAX4T	warped	DENSITY_CP	118	2	paired_node	row_sum	20374744.412603945	18981599.495503027	0.07339449541283227
CAX4T	warped	DENSITY_CP	118	2	paired_gauss	paired_gauss	22799077.595596492	18981599.495503027	0.20111466902448716
CAX4T	warped	DENSITY_CP	118	2	paired_gauss	row_sum	20165325.988976322	18981599.495503027	0.062361788518071615
CAX4T	warped	DENSITY_CP	119	3	mean_temperature	paired_gauss	20205569.019220047	18900324.307529766	0.06905938175728976
CAX4T	warped	DENSITY_CP	119	3	mean_temperature	row_sum	18900324.307529245	18900324.307529766	2.7644553313166398e-14
CAX4T	warped	DENSITY_CP	119	3	volume_mean_temperature	paired_gauss	20528560.058685306	18900324.307529766	0.08614856150943728
CAX4T	warped	DENSITY_CP	119	3	volume_mean_temperature	row_sum	19202450.686079264	18900324.307529766	0.0159852483816445
CAX4T	warped	DENSITY_CP	119	3	mean_density	paired_gauss	19278708.05503564	18900324.307529766	0.020019960575762497
CAX4T	warped	DENSITY_CP	119	3	mean_density	row_sum	18033336.953972857	18900324.307529766	0.04587155963305389
CAX4T	warped	DENSITY_CP	119	3	volume_mean_density	paired_gauss	19495815.232619334	18900324.307529766	0.0315069157227279
CAX4T	warped	DENSITY_CP	119	3	volume_mean_density	row_sum	18236419.384461246	18900324.307529766	0.03512664186423642
CAX4T	warped	DENSITY_CP	119	3	current_node	paired_gauss	18259160.994432792	18900324.307529766	0.03392340272391725
CAX4T	warped	DENSITY_CP	119	3	current_node	row_sum	17079650.86506083	18900324.307529766	0.09633027522938287
CAX4T	warped	DENSITY_CP	119	3	paired_node	paired_gauss	18351847.090851236	18900324.307529766	0.029019460605764325
CAX4T	warped	DENSITY_CP	119	3	paired_node	row_sum	17166349.60041647	18900324.307529766	0.09174311926608003
CAX4T	warped	DENSITY_CP	119	3	paired_gauss	paired_gauss	18682982.619983424	18900324.307529766	0.011499362868591323
CAX4T	warped	DENSITY_CP	119	3	paired_gauss	row_sum	17476094.34872771	18900324.307529766	0.07535478945377949
CAX4T	warped	DENSITY_CP	120	4	mean_temperature	paired_gauss	12173188.000300735	14632162.013059957	0.16805267810488023
CAX4T	warped	DENSITY_CP	120	4	mean_temperature	row_sum	14632162.013059732	14632162.013059957	1.5432100042289676e-14
CAX4T	warped	DENSITY_CP	120	4	volume_mean_temperature	paired_gauss	12367779.434082335	14632162.013059957	0.1547537935239197
CAX4T	warped	DENSITY_CP	120	4	volume_mean_temperature	row_sum	14866060.75719936	14632162.013059957	0.01598524838165649
CAX4T	warped	DENSITY_CP	120	4	mean_density	paired_gauss	11614784.881020885	14632162.013059957	0.2062153992927298
CAX4T	warped	DENSITY_CP	120	4	mean_density	row_sum	13960961.92071754	14632162.013059957	0.04587155963304246
CAX4T	warped	DENSITY_CP	120	4	volume_mean_density	paired_gauss	11745584.785068471	14632162.013059957	0.19727619373097893
CAX4T	warped	DENSITY_CP	120	4	volume_mean_density	row_sum	14118183.29832788	14632162.013059957	0.035126641864225205
CAX4T	warped	DENSITY_CP	120	4	current_node	paired_gauss	9034962.469947977	14632162.013059957	0.38252717118059465
CAX4T	warped	DENSITY_CP	120	4	current_node	row_sum	10860017.494096626	14632162.013059957	0.2577981651376262
CAX4T	warped	DENSITY_CP	120	4	paired_node	paired_gauss	9046130.532333573	14632162.013059957	0.38176391675683763
CAX4T	warped	DENSITY_CP	120	4	paired_node	row_sum	10873441.49594347	14632162.013059957	0.2568807339449656
CAX4T	warped	DENSITY_CP	120	4	paired_gauss	paired_gauss	9866554.106718881	14632162.013059957	0.3256940363349945
CAX4T	warped	DENSITY_CP	120	4	paired_gauss	row_sum	11859589.960868418	14632162.013059957	0.18948478356902254
CAX4RT	regular	CONSTANT	121	1	mean_temperature	paired_gauss	11416467.894803356	12566370.614359159	0.09150635094605986
CAX4RT	regular	CONSTANT	121	1	mean_temperature	row_sum	12566370.614359593	12566370.614359159	3.4638958368304884e-14
CAX4RT	regular	CONSTANT	121	1	volume_mean_temperature	paired_gauss	11416467.894803356	12566370.614359159	0.09150635094605986
CAX4RT	regular	CONSTANT	121	1	volume_mean_temperature	row_sum	12566370.614359593	12566370.614359159	3.4638958368304884e-14
CAX4RT	regular	CONSTANT	121	1	mean_density	paired_gauss	11416467.894803356	12566370.614359159	0.09150635094605986
CAX4RT	regular	CONSTANT	121	1	mean_density	row_sum	12566370.614359593	12566370.614359159	3.4638958368304884e-14
CAX4RT	regular	CONSTANT	121	1	volume_mean_density	paired_gauss	11416467.894803356	12566370.614359159	0.09150635094605986
CAX4RT	regular	CONSTANT	121	1	volume_mean_density	row_sum	12566370.614359593	12566370.614359159	3.4638958368304884e-14
CAX4RT	regular	CONSTANT	121	1	current_node	paired_gauss	11416467.894803356	12566370.614359159	0.09150635094605986
CAX4RT	regular	CONSTANT	121	1	current_node	row_sum	12566370.614359593	12566370.614359159	3.4638958368304884e-14
CAX4RT	regular	CONSTANT	121	1	paired_node	paired_gauss	11416467.894803356	12566370.614359159	0.09150635094605986
CAX4RT	regular	CONSTANT	121	1	paired_node	row_sum	12566370.614359593	12566370.614359159	3.4638958368304884e-14
CAX4RT	regular	CONSTANT	121	1	paired_gauss	paired_gauss	11416467.894803356	12566370.614359159	0.09150635094605986
CAX4RT	regular	CONSTANT	121	1	paired_gauss	row_sum	12566370.614359593	12566370.614359159	3.4638958368304884e-14
CAX4RT	regular	CONSTANT	122	2	mean_temperature	paired_gauss	16857865.987505015	15707963.267948952	0.0732050807568645
CAX4RT	regular	CONSTANT	122	2	mean_temperature	row_sum	15707963.267948564	15707963.267948952	2.4646951146678475e-14
CAX4RT	regular	CONSTANT	122	2	volume_mean_temperature	paired_gauss	16857865.987505015	15707963.267948952	0.0732050807568645
CAX4RT	regular	CONSTANT	122	2	volume_mean_temperature	row_sum	15707963.267948564	15707963.267948952	2.4646951146678475e-14
CAX4RT	regular	CONSTANT	122	2	mean_density	paired_gauss	16857865.987505015	15707963.267948952	0.0732050807568645
CAX4RT	regular	CONSTANT	122	2	mean_density	row_sum	15707963.267948564	15707963.267948952	2.4646951146678475e-14
CAX4RT	regular	CONSTANT	122	2	volume_mean_density	paired_gauss	16857865.987505015	15707963.267948952	0.0732050807568645
CAX4RT	regular	CONSTANT	122	2	volume_mean_density	row_sum	15707963.267948564	15707963.267948952	2.4646951146678475e-14
CAX4RT	regular	CONSTANT	122	2	current_node	paired_gauss	16857865.987505015	15707963.267948952	0.0732050807568645
CAX4RT	regular	CONSTANT	122	2	current_node	row_sum	15707963.267948564	15707963.267948952	2.4646951146678475e-14
CAX4RT	regular	CONSTANT	122	2	paired_node	paired_gauss	16857865.987505015	15707963.267948952	0.0732050807568645
CAX4RT	regular	CONSTANT	122	2	paired_node	row_sum	15707963.267948564	15707963.267948952	2.4646951146678475e-14
CAX4RT	regular	CONSTANT	122	2	paired_gauss	paired_gauss	16857865.987505015	15707963.267948952	0.0732050807568645
CAX4RT	regular	CONSTANT	122	2	paired_gauss	row_sum	15707963.267948564	15707963.267948952	2.4646951146678475e-14
CAX4RT	regular	CONSTANT	123	3	mean_temperature	paired_gauss	16857865.987504933	15707963.267948952	0.07320508075685916
CAX4RT	regular	CONSTANT	123	3	mean_temperature	row_sum	15707963.267948546	15707963.267948952	2.5868196473766147e-14
CAX4RT	regular	CONSTANT	123	3	volume_mean_temperature	paired_gauss	16857865.987504933	15707963.267948952	0.07320508075685916
CAX4RT	regular	CONSTANT	123	3	volume_mean_temperature	row_sum	15707963.267948546	15707963.267948952	2.5868196473766147e-14
CAX4RT	regular	CONSTANT	123	3	mean_density	paired_gauss	16857865.987504933	15707963.267948952	0.07320508075685916
CAX4RT	regular	CONSTANT	123	3	mean_density	row_sum	15707963.267948546	15707963.267948952	2.5868196473766147e-14
CAX4RT	regular	CONSTANT	123	3	volume_mean_density	paired_gauss	16857865.987504933	15707963.267948952	0.07320508075685916
CAX4RT	regular	CONSTANT	123	3	volume_mean_density	row_sum	15707963.267948546	15707963.267948952	2.5868196473766147e-14
CAX4RT	regular	CONSTANT	123	3	current_node	paired_gauss	16857865.987504933	15707963.267948952	0.07320508075685916
CAX4RT	regular	CONSTANT	123	3	current_node	row_sum	15707963.267948546	15707963.267948952	2.5868196473766147e-14
CAX4RT	regular	CONSTANT	123	3	paired_node	paired_gauss	16857865.987504933	15707963.267948952	0.07320508075685916
CAX4RT	regular	CONSTANT	123	3	paired_node	row_sum	15707963.267948546	15707963.267948952	2.5868196473766147e-14
CAX4RT	regular	CONSTANT	123	3	paired_gauss	paired_gauss	16857865.987504933	15707963.267948952	0.07320508075685916
CAX4RT	regular	CONSTANT	123	3	paired_gauss	row_sum	15707963.267948546	15707963.267948952	2.5868196473766147e-14
CAX4RT	regular	CONSTANT	124	4	mean_temperature	paired_gauss	11416467.894803356	12566370.614359159	0.09150635094605986
CAX4RT	regular	CONSTANT	124	4	mean_temperature	row_sum	12566370.61435959	12566370.614359159	3.419486915845482e-14
CAX4RT	regular	CONSTANT	124	4	volume_mean_temperature	paired_gauss	11416467.894803356	12566370.614359159	0.09150635094605986
CAX4RT	regular	CONSTANT	124	4	volume_mean_temperature	row_sum	12566370.61435959	12566370.614359159	3.419486915845482e-14
CAX4RT	regular	CONSTANT	124	4	mean_density	paired_gauss	11416467.894803356	12566370.614359159	0.09150635094605986
CAX4RT	regular	CONSTANT	124	4	mean_density	row_sum	12566370.61435959	12566370.614359159	3.419486915845482e-14
CAX4RT	regular	CONSTANT	124	4	volume_mean_density	paired_gauss	11416467.894803356	12566370.614359159	0.09150635094605986
CAX4RT	regular	CONSTANT	124	4	volume_mean_density	row_sum	12566370.61435959	12566370.614359159	3.419486915845482e-14
CAX4RT	regular	CONSTANT	124	4	current_node	paired_gauss	11416467.894803356	12566370.614359159	0.09150635094605986
CAX4RT	regular	CONSTANT	124	4	current_node	row_sum	12566370.61435959	12566370.614359159	3.419486915845482e-14
CAX4RT	regular	CONSTANT	124	4	paired_node	paired_gauss	11416467.894803356	12566370.614359159	0.09150635094605986
