step,node,temperature_k,ux_m,uy_m,uz_m,rfl_w,rf_x_n,rf_y_n,rf_z_n
D30_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144244343.2,-146811313.6,147183462.972
D30_PLUS,4,385,-4e-05,0.00011,2e-05,-95,145642400.4,-148490572,146905099.6
D30_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144269798.8,146788686.4,-147196671.6
D30_PLUS,6,430,0.0001,4e-05,0.0001,25,-145669741.6,148509428,-146910765.828
D30_PLUS,7,515,0.00023,0.00016,0.0001801,145,-143923544.4,-146387686.4,-146479567.944
D30_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145925487.2,-148108428,-146806994.628
D30_MINUS,1,360,-2.000000000000049e-33,-2.000000000000049e-33,-4.981144000000121e-33,-135,143962313.6,146412313.6,146501547.772
D30_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145960370.8,148091572,146811870.8
D30_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144244343.2,-146811313.6,147184481.828
D30_MINUS,4,385,-4e-05,0.00011,2e-05,-95,145644400.4,-148490572,146908099.6
D30_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144269798.8,146788686.4,-147197671.6
D30_MINUS,6,430,0.0001,4e-05,0.0001,25,-145671741.6,148509428,-146913746.972
D30_MINUS,7,515,0.00023,0.00016,0.0001799,145,-143925544.4,-146389686.4,-146484605.656
D30_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145925487.2,-148110428,-146809975.772
D31_PLUS,1,360,1.000000000000024e-33,2.000000000000049e-33,3.990572000000097e-33,-135,143961313.6,146410313.6,146497557.2
D31_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145959370.8,148089572,146807880.228
D31_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144243343.2,-146811313.6,147182472.4
D31_PLUS,4,385,-4e-05,0.00011,2e-05,-95,145643400.4,-148490572,146906090.172
D31_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144268798.8,146788686.4,-147195681.028
D31_PLUS,6,430,0.0001,4e-05,0.0001,25,-145670741.6,148509428,-146911756.4
D31_PLUS,7,515,0.00023,0.00016,0.00018,145,-143924544.4,-146387686.4,-146480596.228
D31_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.0001101,58.33333333333334,145924487.2,-148108428,-146805966.344
D31_MINUS,1,360,0,-2.000000000000049e-33,-3.000000000000072e-33,-135,143961313.6,146412313.6,146500557.2
D31_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145961370.8,148091572,146812861.372
D31_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144245343.2,-146811313.6,147185472.4
D31_MINUS,4,385,-4e-05,0.00011,2e-05,-95,145643400.4,-148490572,146907109.028
D31_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144270798.8,146788686.4,-147198662.172
D31_MINUS,6,430,0.0001,4e-05,0.0001,25,-145670741.6,148509428,-146912756.4
D31_MINUS,7,515,0.00023,0.00016,0.00018,145,-143924544.4,-146389686.4,-146483577.372
D31_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.0001099,58.33333333333334,145926487.2,-148110428,-146811004.056
