stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
75,0.075,1,1,0.515,0.8333333333333333,0.4854368933030768,600,-4262888.408333456,4262888.408333465,-4.177303409505105e-09,579370663.5618702,7.279839291082827e-09,-1.954682963590544e-09,-0.07213647134317767,0.1016952735847227,-0.02955880203720661,0.6224283343401755,4.446081413953094e-18,6.058579632853307e-18,-2.770877465406505e-05,2.770877465426997e-05,1.023869722085646e-16,0.007531818626304313,9.463791078407676e-20,-2.541087852667708e-20,-0.07255336448401091,0.1021093416657204,-0.02955597718170941,0.6142889456134785,5.001340823730714e-19,6.833788705259295e-19,0.4017632943034773,-2.336669318362234e-05,2.618830877463523e-05,-2.82161559101287e-06,0.0002981759464344996,2.234702445256627e-22,7.216320618575287e-22,0.0001786465333204866,1.000000000204338
76,0.076,1,1,0.515,0.8400000000000001,0.4854368933030767,600,-4390489.384429701,4390489.3844297,-4.180061987484865e-09,587913053.7040943,-8.479018334215468e-09,-6.195276455139542e-09,-0.07596597672573963,0.1055247789672843,-0.02955880203720649,0.6332061035486624,2.743527392188058e-18,5.531515331823313e-18,-2.853818099869063e-05,2.853818099889551e-05,1.024134148722189e-16,0.00764286969815323,-1.102272383448011e-19,-8.053859391681409e-20,-0.07656975085657701,0.1061257280382864,-0.02955597718170941,0.6247908374892589,2.707835956297944e-19,4.067290200725781e-19,0.4091618370759254,-2.536279092507227e-05,2.818440651608516e-05,-2.82161559101287e-06,0.0003157991724772092,-6.462025551447367e-23,4.665948469845471e-22,0.0001892063777790998,1.000000000204338
77,0.077,1,1,0.515,0.8466666666666667,0.4854368933030768,600,-4519963.825028154,4519963.825028148,-4.710575901825035e-09,596454874.9404794,-5.567463249847779e-09,-1.677897701227051e-08,-0.07985087319540027,0.1094096754369448,-0.02955880203720638,0.6438956134609795,2.454437409407704e-18,3.605126321558525e-18,-2.937976486258055e-05,2.937976486278541e-05,1.0242075101913e-16,0.007753913374226231,-7.237702224802111e-20,-2.181267011595166e-19,-0.0806544744282285,0.1102104516099379,-0.02955597718170941,0.635187036376044,-2.332961470700428e-21,-4.610221095951488e-20,0.4165599054658926,-2.747685591723752e-05,3.02984715082504e-05,-2.82161559101287e-06,0.0003341781101021821,-3.223899794729904e-22,-9.998596452992329e-23,0.0002002332430617896,1.000000000204338
78,0.078,1,1,0.515,0.8533333333333333,0.4854368933030768,600,-4651311.142963968,4651311.142963968,-7.339048754744578e-09,604996111.3640625,1.183075908769609e-08,-4.804671336712855e-09,-0.08379016022647867,0.1133489624680232,-0.02955880203720638,0.654496092515594,2.431210717484842e-18,3.616724926864948e-18,-3.023352242916339e-05,3.023352242936821e-05,1.023578096468619e-16,0.007864949447732814,1.537998681400491e-19,-6.246072737726708e-20,-0.08480684517362699,0.1143628223553364,-0.02955597718170941,0.6454757583821404,2.393300146028943e-19,1.025752179010628e-20,0.4239574859621146,-2.971394860317536e-05,3.253556419418825e-05,-2.82161559101287e-06,0.0003533330889129558,6.425348120557568e-23,-1.792095945496479e-22,0.0002117406676088156,1.000000000204338
79,0.079,1,1,0.515,0.86,0.4854368933030768,600,-4784530.734295897,4784530.734295894,-5.474498812106199e-09,613536746.8499203,3.682686247993568e-09,-1.673933452343427e-09,-0.08778283454442654,0.1173416367859713,-0.02955880203720651,0.6650068106606479,2.407991963322055e-18,3.628083344200277e-18,-3.109944977282095e-05,3.109944977302572e-05,1.023438643500771e-16,0.007975977709048964,4.787492122391638e-20,-2.176113488046455e-20,-0.08902616157300657,0.118582138754716,-0.02955597718170941,0.6556552373022635,3.194171210343749e-19,-3.187997279144661e-20,0.4313545648643173,-3.207926573117982e-05,3.490088132219271e-05,-2.82161559101287e-06,0.0003732846359751942,1.918697096027075e-22,-2.404968643132607e-22,0.0002237423805449495,1.000000000204338
80,0.08,1,1,0.515,0.8666666666666667,0.4854368933030768,600,-4919621.978075304,4919621.978075306,5.177484581811291e-10,622076765.0553993,7.06464023884455e-09,2.596465970037216e-09,-0.09182789075105527,0.1213866929926001,-0.02955880203720649,0.6754270790509427,2.603823341971758e-18,5.577580443560702e-18,-3.197754285738712e-05,3.197754285759188e-05,1.023884366888186e-16,0.008086997945720195,9.184032310497918e-20,3.375405761048384e-20,-0.09331171072752102,0.1228676879092305,-0.02955597718170941,0.6657237249139751,4.885347089179913e-19,1.01840285115648e-19,0.4387511282834108,-3.457814169193576e-05,3.739975728294865e-05,-2.82161559101287e-06,0.0003940534719325432,4.537303567423495e-22,-1.09303565996719e-22,0.0002362523014855097,1.000000000204338
81,0.081,1,1,0.515,0.8733333333333333,0.4854368933030767,599.9999999999999,-5056584.236115735,5056584.236115735,0,630616149.4203538,-7.885687534679481e-09,-8.415064932943153e-09,-0.0959243219378357,0.1254831241793804,-0.02955880203720649,0.685756249712461,2.05524719697879e-18,4.47061103617467e-18,-3.286779753464992e-05,3.28677975348547e-05,1.023697820592213e-16,0.008198009942464602,-1.025139379508333e-19,-1.09395844128261e-19,-0.09766276847650014,0.1272187456582096,-0.02955597718170941,0.6756794912711198,2.473664134276642e-19,-2.320316369112701e-19,0.4461471621416871,-3.721604983025062e-05,4.00376654212635e-05,-2.82161559101287e-06,0.0004156605070788559,1.224139235256102e-22,-4.902752098359753e-22,0.0002492845403370256,1.000000000204338
82,0.082,1,1,0.515,0.88,0.4854368933030768,600,-5195416.852762948,5195416.852762952,-1.038182117577962e-08,639154883.1673905,1.364817333040135e-09,1.129510386121992e-08,-0.1000711202867709,0.1296299225283154,-0.02955880203720638,0.6959937151757292,2.223444574091249e-18,6.416786097882803e-18,-3.377020954285684e-05,3.377020954306152e-05,1.022557701118064e-16,0.008309013481176077,1.774262532952176e-20,1.46836350195859e-19,-0.1020785995165958,0.1316345766983053,-0.02955597718170941,0.6855208249942103,4.284501531444923e-19,1.220821127970555e-19,0.4535426521730247,-3.999860373107912e-05,4.2820219322092e-05,-2.82161559101287e-06,0.0004381268373873279,2.706860153582128e-22,-2.240806639629968e-23,0.0002628533970924623,1.000000000204338
83,0.083,1,1,0.515,0.8866666666666667,0.4854368933030768,600.0000000000001,-5336119.154665469,5336119.154665464,5.577541826711093e-09,647692949.3021187,-9.177348256300302e-09,-7.678901141587306e-09,-0.104267277658383,0.133826079899928,-0.02955880203720649,0.7061389080793583,2.18429581633908e-18,6.424428371222725e-18,-3.468477450522318e-05,3.468477450542791e-05,1.024188943033737e-16,0.008420008340927541,-1.193055273319039e-19,-9.9825714840635e-20,-0.1065584575227976,0.1361144347045071,-0.02955597718170941,0.6952460335577132,1.344050156630996e-19,-2.004948085074646e-19,0.4609375839230977,-4.29315584795591e-05,4.575317407057199e-05,-2.82161559101287e-06,0.0004614737404970936,-1.501860003703863e-22,-3.987492138554077e-22,0.0002769733616209356,1.000000000204338
84,0.08400000000000001,1,1,0.515,0.8933333333333333,0.4854368933030767,600,-5478690.45054565,5478690.450545653,-4.724466031390782e-09,656230330.6134057,-1.776051941952634e-09,-2.699048279147032e-09,-0.1085117861663882,0.1380705884079327,-0.02955880203720651,0.7161913007451073,2.145271898864841e-18,6.431721485969831e-18,-3.561148792844439e-05,3.561148792864907e-05,1.023059827274522e-16,0.008530994297974274,-2.308867524538424e-20,-3.508762762891142e-20,-0.1111015852712978,0.1406575624530073,-0.02955597718170941,0.704853443574188,1.004716824807807e-19,-2.291188266558518e-19,0.4683319427495911,-4.602081189478085e-05,4.884242748579374e-05,-2.82161559101287e-06,0.0004857226716578406,-2.161442197150787e-22,-4.896942249118922e-22,0.0002916591134518503,1.000000000204338
85,0.08500000000000001,1,1,0.515,0.9,0.4854368933030767,600,-5623130.030971314,5623130.030971312,3.341872375650526e-09,664767009.6736423,-1.550483340697924e-08,3.485389901742005e-10,-0.1128036387386686,0.142362440980213,-0.02955880203720648,0.7261504047258112,2.10637753092115e-18,6.438668464379223e-18,-3.655034520121118e-05,3.655034520141591e-05,1.023919259709587e-16,0.008641971125757347,-2.015628342907301e-19,4.531006872264599e-21,-0.1157072147641855,0.145263191945895,-0.02955597718170941,0.7143414010752305,-1.390605852754794e-19,-3.81344465440421e-19,0.475725713822421,-4.927240573701539e-05,5.209402132802828e-05,-2.82161559101287e-06,0.0005108952596330081,-7.961292581703468e-22,-5.90525334514475e-22,0.000306925521553392,1.000000000204338
86,0.08600000000000001,1,1,0.515,0.9066666666666667,0.4854368933030768,600,-5769437.168127891,5769437.168127881,-1.777197918322526e-09,673302968.8390112,-3.086275831421904e-09,2.851610232071761e-09,-0.1171418296642024,0.1467006319057475,-0.02955880203720651,0.7360157703275532,2.067617308508997e-18,6.445272401057684e-18,-3.750134159272892e-05,3.750134159293365e-05,1.023934796421466e-16,0.008752938594907144,-4.012158580848477e-20,3.707093301693289e-20,-0.1203745673559486,0.1499305445376581,-0.02955597718170941,0.7237082717891741,-1.732350595041977e-19,-2.759489671314976e-19,0.4831188821239608,-5.269252688813089e-05,5.551414247914378e-05,-2.82161559101287e-06,0.0005370133025621413,-9.00856369369758e-22,-4.481992972297329e-22,0.0003227876441053056,1.000000000204338
87,0.08700000000000001,1,1,0.515,0.9133333333333333,0.4854368933030768,600,-5917611.115591157,5917611.115591157,0,681838190.2497655,1.740550946246548e-09,1.212269498157513e-08,-0.1215253551256271,0.151084157367172,-0.02955880203720649,0.7457869861074268,2.834633719877374e-18,6.774638432682253e-18,-3.846447225124018e-05,3.84644722514449e-05,1.023622802880639e-16,0.008863896473246955,2.262716230120511e-20,1.575950347604767e-19,-0.125102853881763,0.1546588310634724,-0.02955597718170941,0.7329524414155041,-2.20580143737879e-20,4.833646807016534e-20,0.4905114324492737,-5.628750850493063e-05,5.910912409594352e-05,-2.82161559101287e-06,0.0005640987637829844,-7.366680704856697e-22,9.973538071917799e-23,0.0003392607282658916,1.000000000204338
88,0.08799999999999999,1,1,0.515,0.92,0.4854368933030768,600.0000000000001,-6067651.108100578,6067651.10810058,4.208208695315814e-10,690372655.8305109,-2.01830655941179e-09,8.238659120479049e-09,-0.1259532137171619,0.1555120159587069,-0.02955880203720661,0.7554636783482607,2.79365499312079e-18,6.784752320666071e-18,-3.943973220255142e-05,3.943973220275616e-05,1.023554471952479e-16,0.008974844525796642,-2.623798527235325e-20,1.071025685662276e-19,-0.1298912747875475,0.159447251969257,-0.02955597718170941,0.7420723158959369,-1.375039771800525e-20,1.889449819849387e-19,0.4979033494063502,-6.00638311451485e-05,6.288544673616139e-05,-2.82161559101287e-06,0.0005921737676138978,-7.90102849339901e-22,4.308865319095102e-22,0.0003563602099331542,1.000000000204338
89,0.089,1,1,0.515,0.9266666666666667,0.4854368933030768,600.0000000000001,-6219556.361333184,6219556.361333178,-8.185226966906495e-10,698906347.2904969,-7.46267189235113e-10,3.723099355921821e-09,-0.1304244069476491,0.1599832091891941,-0.02955880203720649,0.7650455105116599,2.752802389628358e-18,6.794491539512299e-18,-4.042711634856334e-05,4.042711634876808e-05,1.023685957817098e-16,0.009085782514776463,-9.701473460056474e-21,4.840029162698372e-20,-0.134739020261762,0.1642949974434715,-0.02955597718170941,0.7510663216821192,-2.537914714611358e-20,2.602240348648757e-19,0.5052946174163514,-6.402812386584284e-05,6.684973945685573e-05,-2.82161559101287e-06,0.0006212605950971957,-8.229959546737257e-22,5.911548337760162e-22,0.000374101713500033,1.000000000204338
90,0.09,1,1,0.515,0.9333333333333333,0.4854368933030768,600,-6373326.071678098,6373326.071678098,-7.798099728816943e-10,707439246.1239138,1.117060848070715e-08,-8.031263430895489e-09,-0.1349379397285012,0.1644967419700462,-0.02955880203720649,0.7745321826707227,2.712080713894821e-18,6.803859310545668e-18,-4.142661946580528e-05,4.142661946601001e-05,1.023671835897207e-16,0.009196710199610878,1.45217910249193e-19,-1.044064246016414e-19,-0.139645270368928,0.1692012475506375,-0.02955597718170941,0.7599329059999037,2.37774297857531e-20,1.899177868725512e-19,0.5126852207138594,-6.818716529393307e-05,7.100878088494596e-05,-2.82161559101287e-06,0.0006513816797040084,-4.396828412688742e-22,3.135969556449387e-22,0.0003925010516036523,1.000000000204338
91,0.091,1,1,0.515,0.9399999999999999,0.4854368933030767,599.9999999999999,-6528959.4160117,6528959.416011693,8.092846908496691e-10,715971333.6101981,-6.923697823125926e-09,-6.343641801847884e-09,-0.1394928208463796,0.1690516230879248,-0.02955880203720661,0.7839234309237663,2.671494651707798e-18,6.812858926537311e-18,-4.243823620397364e-05,4.243823620417838e-05,1.023949676975148e-16,0.009307627336932571,-9.000807170063697e-20,-8.246734342402243e-20,-0.1446091951848486,0.1741651723665582,-0.02955597718170941,0.7686705371101571,-9.47526846423612e-20,-7.790749344967805e-20,0.5200751433471321,-7.254788466862672e-05,7.536950025963961e-05,-2.82161559101287e-06,0.0006825596030012762,-7.661015463363093e-22,-1.058300472285535e-22,0.0004115742248685219,1.000000000204338
92,0.092,1,1,0.515,0.9466666666666667,0.4854368933030768,600,-6686455.551473392,6686455.551473383,4.788515889079972e-10,724502590.8143445,-5.570244138882657e-11,1.061722662791642e-08,-0.1440880634204649,0.1736468656620097,-0.02955880203720649,0.7932190267904042,2.631048769832862e-18,6.821493748202271e-18,-4.346196108447465e-05,4.346196108467939e-05,1.024079294005935e-16,0.009418533680586478,-7.241317380547487e-22,1.380239461629134e-19,-0.1496299549335051,0.1791859321152146,-0.02955597718170941,0.7772777045660543,5.094382342531309e-20,2.266877881453476e-19,0.5274643691783658,-7.711736285548936e-05,7.993897844650227e-05,-2.82161559101287e-06,0.0007148170902814946,-6.351335807632699e-22,4.533795738101916e-22,0.0004313374216436227,1.000000000204338
93,0.093,1,1,0.515,0.9533333333333334,0.4854368933030767,600.0000000000001,-6845813.615242051,6845813.615242044,1.711975987872766e-09,733032998.5872221,-4.442540052595904e-09,5.368650161240792e-09,-0.1487226853442011,0.1782814875857462,-0.02955880203720649,0.80241877659128,2.590747515814509e-18,6.829767200726722e-18,-4.449778849897094e-05,4.449778849917569e-05,1.024222918360477e-16,0.009529428981633888,-5.775302068374676e-20,6.97924520961303e-20,-0.1547067001256077,0.1842626773073172,-0.02955597718170941,0.7857529194668189,-1.271096805526989e-21,2.744456303180872e-19,0.5348528818839621,-8.19028333319132e-05,8.472444892292611e-05,-2.82161559101287e-06,0.0007481770061558332,-8.330833892002185e-22,6.633823884923262e-22,0.0004518070177333126,1.000000000204338
94,0.094,1,1,0.515,0.96,0.4854368933030767,600,-7007032.724313131,7007032.724313127,-5.181742909070081e-09,741562537.5659041,-5.139079616881333e-10,1.262086997586676e-09,-0.1533957097114419,0.1829545119529867,-0.02955880203720649,0.8115225208127629,2.550595217889875e-18,6.837682770328426e-18,-4.554571270793299e-05,4.55457127081377e-05,1.023158175614312e-16,0.009640312988356754,-6.680803501945728e-21,1.640713096862679e-20,-0.1598385716987779,0.1893945488804873,-0.02955597718170941,0.7940947147078659,-2.970032202757426e-20,3.061248061711912e-19,0.5422406649548026,-8.691168314374446e-05,8.973329873475737e-05,-2.82161559101287e-06,0.0007826623501112597,-8.780443111396157e-22,7.335552764968312e-22,0.0004729995761219865,1.000000000204338
95,0.095,1,1,0.515,0.9666666666666667,0.4854368933030767,600,-7170111.97527645,7170111.975276463,-1.051676385384402e-08,750091188.1739987,9.907727493810538e-11,-1.183898971802102e-08,-0.1581061652269369,0.187664967468482,-0.02955880203720651,0.8205301334578817,2.510596085011818e-18,6.845244000854074e-18,-4.660572783919465e-05,4.660572783939928e-05,1.021997357533431e-16,0.00975118544626198,1.288004574195368e-21,-1.539068663342732e-19,-0.1650247011593372,0.1945806783410466,-0.02955597718170941,0.8023016452273051,-1.78879106041727e-19,2.550180719286058e-20,0.5496277016965289,-9.215145383283335e-05,9.497306942384627e-05,-2.821615591012871e-06,0.0008182962520323075,-1.024339075771344e-21,9.690263760189281e-23,0.0004949318466924266,1.000000000204338
96,0.096,1,1,0.515,0.9733333333333334,0.4854368933030767,600.0000000000001,-7335050.444094732,7335050.444094738,-9.638476801545693e-09,758618930.6219908,-4.533948670482432e-09,-1.971477408029479e-08,-0.162853086601147,0.1924118888426927,-0.02955880203720662,0.8294415213847585,2.470754206978019e-18,6.852454490416541e-18,-4.767782788651352e-05,4.767782788671808e-05,1.021967101797908e-16,0.009862046098085879,-5.894133271627161e-20,-2.562920630438322e-19,-0.1702642107256806,0.1998201879073901,-0.02955597718170941,0.8103722882487644,-4.103100049232122e-19,-4.615999057904325e-19,0.5570139752298293,-9.762984233527557e-05,0.0001004514579262885,-2.821615591012871e-06,0.0008551019676881301,-1.424771888931709e-21,-1.030681677911501e-21,0.0005176207659377783,1.000000000204338
97,0.097,1,1,0.515,0.98,0.4854368933030768,600.0000000000001,-7501847.185882751,7501847.185882758,-5.676390294384517e-09,767145744.9075912,1.022655700892783e-08,-1.303671549259183e-08,-0.1676355149293849,0.1971943171709299,-0.02955880203720661,0.8382566236337671,2.431073554662591e-18,6.859317888075254e-18,-4.876200670813565e-05,4.876200670834017e-05,1.021742576156111e-16,0.009972894683798684,1.329452411160618e-19,-1.694773014036938e-19,-0.1755562134732097,0.2051121906549192,-0.02955597718170941,0.8183052435204914,-3.426353775726705e-19,-5.665061655077493e-19,0.5643994684907319,-0.0001033547018501162,0.0001061763174411292,-2.821615591012871e-06,0.0008931028741854944,-9.687578180670485e-22,-1.590289399425391e-21,0.0005410834566670874,1.000000000204338
98,0.098,1,1,0.515,0.9866666666666667,0.4854368933030768,599.9999999999999,-7670501.234687313,7670501.234687313,0,775671610.8160897,3.094659009244497e-10,7.492950909205632e-10,-0.1724524980553121,0.2020113002968571,-0.02955880203720649,0.8469754107446331,2.391557980346797e-18,6.865837890562464e-18,-4.985825802536533e-05,4.985825802556984e-05,1.022566498810267e-16,0.01008373094060917,4.023056712017855e-21,9.740836181967316e-21,-0.180899813480801,0.2104557906625106,-0.02955597718170941,0.8260991335506945,-2.370741802882086e-19,-5.619729196694e-19,0.5717841642309039,-0.0001093340426782945,0.0001121556582693074,-2.821615591012871e-06,0.0009323224653883717,-8.432371221174616e-22,-1.590336866026567e-21,0.0005653372277043364,1.000000000204338
99,0.099,1,1,0.515,0.9933333333333334,0.4854368933030767,600.0000000000001,-7841011.603267968,7841011.60326797,-9.377417721437439e-09,784196507.9207234,-3.521437036666381e-10,-1.715580303195765e-08,-0.1773030909188566,0.2068618931604012,-0.02955880203720649,0.8555978840646554,1.577824664854817e-18,6.501425958473905e-18,-5.096657542113957e-05,5.0966575421344e-05,1.021751465395846e-16,0.0101945546029694,-4.577868147666294e-21,-2.230254394154494e-19,-0.1862941059787864,0.2158500831604959,-0.02955597718170941,0.8337526038390839,-4.483577060380812e-19,-9.733655213622205e-19,0.579168045017958,-0.0001155760330316079,0.0001183976486226208,-2.821615591012871e-06,0.0009727843473047887,-1.089876670902546e-21,-2.612172812335643e-21,0.0005903995735809142,1.000000000204338
100,0.1,1,1,0.515,1,0.4854368933030767,600,-8013377.282878432,8013377.282878421,2.394563724247096e-09,792720415.5830436,-7.146492386219459e-09,-6.15451977251888e-09,-0.1821863558886209,0.2117451581301658,-0.02955880203720661,0.8641240750491966,1.541361002570532e-18,6.503584902965386e-18,-5.208695233860756e-05,5.208695233881201e-05,1.022724590745787e-16,0.01030536540257957,-9.290440102085295e-20,-8.000875704274544e-20,-0.1917381774984191,0.2212941546801287,-0.02955597718170941,0.8412643231045727,-5.058146074650279e-19,-1.149808517917398e-18,0.5865510932357644,-0.0001220889998114825,0.0001249106154024955,-2.821615591012871e-06,0.001014512233441611,-1.431432064013822e-21,-3.061501535791008e-21,0.0006162881742214607,1.000000000204338
