step,node,temperature_k,ux_m,uy_m,uz_m,rfl_w,rf_x_n,rf_y_n,rf_z_n
D25_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450038.7325206,182237005.0780461,-180594397.06043
D25_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175528449.2627039,-178932893.8831077,-178721002.5089926
D25_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178092258.2172421,-181750832.6279114,-180892857.9156122
D26_PLUS,1,360,-7.506303636826433e-35,-1.227657314819961e-33,-1.208520444049445e-33,-172.3540177418179,178713024.9003125,180293470.7104347,179998218.3950016
D26_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179732499.8875524,180504465.1510277,179699465.5434133
D26_PLUS,3,445,0.00017,9.000000000000001e-05,-3.99e-05,23.79829630361169,-177323203.9768661,-180748865.5227911,180146675.0696698
D26_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817247.2358465,-180748341.1404205,180172168.9955643
D26_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178409900.1721438,179147229.7269678,-179799890.2216289
D26_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450136.008079,182237841.3578393,-180597064.5185351
D26_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175528571.920717,-178933730.1629009,-178723644.3662885
D26_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178094239.4849116,-181752070.120157,-180895928.8971965
D26_MINUS,1,360,6.030567839047639e-34,6.03586916014407e-34,5.191136111191008e-34,-172.3540177418179,178712421.8435286,180292867.1235187,179997699.2813905
D26_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179730650.9568942,180504876.8781475,179697550.4163474
D26_MINUS,3,445,0.00017,9.000000000000001e-05,-4.010000000000001e-05,23.79829630361169,-177321153.370793,-180746815.4468502,180139589.262831
D26_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817667.9752122,-180746491.6796302,180170263.3653198
D26_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178408033.3375436,179145363.4355159,-179796879.3602693
D26_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180449515.047353,182235754.65633,-180593933.4622827
D26_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175528947.5654168,-178934105.2644524,-178721491.7079491
D26_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178092143.7841727,-181751449.7025794,-180892797.7953876
D27_PLUS,1,360,-1.22765731481996e-33,-7.18822437104096e-35,-1.203772033346148e-33,-172.3540177418179,178713649.5008434,180292939.0057625,179998903.0534239
D27_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731878.614209,180504972.8080456,179698767.5366859
D27_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321972.5375864,-180748765.2152158,180144084.9813727
D27_PLUS,4,385,-4e-05,0.00011,2.01e-05,-126.1233885360589,177818487.1420054,-180748447.3450293,180174814.661899
D27_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178409270.8297893,179147342.8647847,-179799966.9154579
D27_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450752.5395987,182237731.1528106,-180597004.4210888
D27_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175529786.9869542,-178934227.9224655,-178724133.5880233
D27_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178092983.2057101,-181751545.3486928,-180895465.3088114
D27_MINUS,1,360,1.852257845735157e-33,-4.598224285935877e-34,1.888430455573196e-33,-172.3540177418179,178711797.2429977,180293398.8281911,179997014.6229683
D27_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731272.2302376,180504369.2211297,179698248.4230748
D27_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177322384.8100727,-180746915.7544255,180142179.3511282
D27_MINUS,4,385,-4e-05,0.00011,1.99e-05,-126.1233885360589,177816428.0690531,-180746385.4750215,180167617.6989851
D27_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178408662.6798981,179145250.2976989,-179796802.6664403
D27_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180448898.5158333,182235864.8613587,-180593993.5597291
D27_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175527732.4991796,-178933607.5048878,-178721002.4862144
D27_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178093400.0633742,-181751974.4740435,-180893261.3837727
D28_PLUS,1,360,-1.137805297679396e-33,1.849014341830408e-35,1.557905195707136e-34,-172.3540177418179,178712935.0482954,180293380.3380477,179996858.8324488
D28_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179730559.6510376,180504364.2580755,179696925.8781498
D28_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321263.4774725,-180746925.5437675,180141626.7355706
D28_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817150.5937131,-180746405.096152,180169634.0559332
D28_PLUS,5,470,3e-05,-5e-05,0.0001401,51.97267319626964,178407941.2678519,179145271.356062,-179794834.6026969
D28_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450027.4882846,182235874.5532203,-180594536.1516979
D28_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175528444.7355556,-178933602.4443533,-178722278.9755209
D28_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178092268.4424899,-181751957.4211327,-180893395.7721865
D28_MINUS,1,360,4.233527496236341e-34,4.228421417569796e-34,-2.200011494714623e-33,-172.3540177418179,178712511.6955457,180292957.4959058,179999058.8439434
D28_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179732591.193409,180504977.7710998,179700090.0816109
D28_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177323093.8701866,-180748755.4258738,180144637.5969303
D28_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817764.6173454,-180748427.7238987,180172798.3049509
D28_MINUS,5,470,3e-05,-5e-05,0.0001399,51.97267319626964,178409992.2418356,179147321.8064216,-179801934.9792013
D28_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180449623.5671473,182237721.460949,-180596461.8291199
D28_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175529074.7505782,-178934232.983,-178722857.0987168
D28_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178094114.8265944,-181751562.4016038,-180895330.9203975
D29_PLUS,1,360,8.055652534343727e-34,9.533544129006078e-35,2.682107477925668e-33,-172.3540177418179,178711706.1302923,180292862.1604646,179996376.7364655
D29_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731785.6281556,180504875.5160744,179697406.0499014
D29_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321866.2128718,-180746834.9830877,180141566.6381242
D29_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177816536.9600306,-180746501.4689723,180169710.7497622
D29_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178409167.591603,179145373.1273775,-179797421.9522381
D29_PLUS,6,430,0.0001,4e-05,0.0001001,29.44617289134695,-180448798.9169146,182235772.3654134,-180591959.6096499
D29_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175527837.2583326,-178934102.075225,-178721604.3276713
D29_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178092877.3343488,-181751444.6420448,-180894074.2846941
D29_MINUS,1,360,-2.034483256492379e-33,-6.13513024337101e-34,-3.164203461136713e-33,-172.3540177418179,178713740.6135488,180293475.6734889,179999540.9399266
D29_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731365.216291,180504466.5131009,179699609.9098592
D29_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177322491.1347873,-180748845.9865535,180144697.6943766
D29_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177818378.2510279,-180748331.3510785,180172721.611122
D29_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178408765.9180844,179147220.0351061,-179799347.6296601
D29_MINUS,6,430,0.0001,4e-05,9.99e-05,29.44617289134695,-180450852.1385172,182237823.6487558,-180599038.3711679
D29_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175529682.2278011,-178933733.3521282,-178723531.7465664
D29_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178093505.9347355,-181752075.1806915,-180894652.4078899
D30_PLUS,1,360,1.937887126964304e-33,1.227657314819992e-33,3.087532410420871e-33,-172.3540177418179,178711802.7264218,180292248.0161741,179996453.4075162
D30_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731262.9612656,180503644.1655149,179696942.4517542
D30_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177322361.5726725,-180748023.6389675,180142055.8370808
D30_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177816435.2137689,-180747103.6937637,180169650.6295376
D30_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178408652.4546504,179145982.5428605,-179798095.7293512
D30_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180448903.0429817,182236987.3689627,-180594535.2809613
D30_PLUS,7,515,0.00023,0.00016,0.0001801,203.2708128646925,-175527739.3635373,-178932897.0723351,-178719076.4141262
D30_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178093376.5456159,-181750837.6884459,-180893394.9014499
D30_MINUS,1,360,-1.841290997436229e-33,-1.841801605302884e-33,-3.010861359705029e-33,-172.3540177418179,178713644.0174193,180294089.8177794,179999464.2688758
D30_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731887.8831811,180505697.8636604,179700073.5080066
D30_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321995.7749867,-180747657.3306738,180144208.4954201
D30_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177818479.9972897,-180747729.126287,180172781.7313466
D30_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178409281.0550371,179146610.6196231,-179798673.852547
D30_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450748.0124502,182236608.6452066,-180596462.6998565
D30_MINUS,7,515,0.00023,0.00016,0.0001799,203.2708128646925,-175529780.1225964,-178934938.3550182,-178726059.6601114
D30_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178093006.7234684,-181752682.1342905,-180895331.7911342
D31_PLUS,1,360,1.227657314819992e-33,1.934706334306449e-33,3.087555188704356e-33,-172.3540177418179,178712416.3601044,180292155.111445,179996376.7136872
D31_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179730660.2258662,180503750.1137849,179697002.5492005
D31_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321176.6081933,-180747527.768559,180141566.615346
D31_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817660.8304963,-180747625.339438,180170114.2179227
D31_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178408043.5627914,179146494.0144449,-179797417.2168435
D31_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180449510.5202046,182236483.9687034,-180595209.928811
D31_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175528940.701059,-178932995.4907544,-178721599.5922767
D31_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.0001101,74.74645267282473,178092167.301931,-181750734.609627,-180890833.3582251
D31_MINUS,1,360,-6.140236322037556e-34,-2.027611063310014e-33,-3.164249017703684e-33,-172.3540177418179,178713030.3837366,180294182.7225084,179999540.9627049
D31_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179732490.6185803,180505591.9153903,179700013.4105602
D31_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177323180.7394658,-180748153.2010823,180144697.7171549
D31_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817254.3805622,-180747207.4806127,180172318.1429613
D31_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178409889.946896,179146099.1480387,-179799352.3650546
D31_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450140.5352273,182237112.045466,-180595788.0520068
D31_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175528578.7850747,-178934839.9365989,-178723536.481961
D31_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.0001099,74.74645267282473,178094215.9671533,-181752785.2131094,-180897893.334359
