effective_creep_strain,effective_plastic_strain,id,vonmises_stress,x,y,z
1.603670623679871e-06,0.0009502540410323273,665,20005080.82064655,-0.0041018435427266388,-0.00082335232601593643,-0.00078125000000000026
1.531273871209707e-06,0.0009332406080468149,666,19664812.1609363,-0.0034745260005231674,-0.0023303859280068935,-0.00078125000000000026
1.531761330512913e-06,0.0009333519549153045,667,19667039.09830609,-0.0023182433713966706,-0.0034826393974598446,-0.00078125000000000026
1.604139285208504e-06,0.0009503716778697754,668,20007433.55739551,-0.00080902920390352445,-0.0041046925888542866,-0.00078125000000000026
1.60367062367985e-06,0.0009502540410323247,669,20005080.82064649,0.00082335232601593784,-0.0041018435427266388,-0.00078125000000000026
1.531273871209697e-06,0.0009332406080468148,670,19664812.1609363,0.0023303859280068943,-0.0034745260005231665,-0.00078125000000000026
1.53176133051293e-06,0.0009333519549153057,671,19667039.09830612,0.0034826393974598446,-0.002318243371396671,-0.00078125000000000026
1.604139285208534e-06,0.0009503716778697796,672,20007433.55739559,0.0041046925888542866,-0.00080902920390352401,-0.00078125000000000026
3.394160807388331e-05,0.002646041403881775,673,53920828.0776355,0.0043751795783650372,0.00087821835354297761,-0.00034375000000000009
3.335519179095522e-05,0.002631101546350977,674,53622030.92701955,0.0037060592496129747,0.0024856767001764967,-0.00034375000000000009
3.335670924120581e-05,0.002631141870105676,675,53622837.40211353,0.0024727249956180931,0.0037147133019235414,-0.00034375000000000009
3.394609084789334e-05,0.002646156752168211,676,53923135.04336421,0.00086294077634826061,0.0043782184774126638,-0.00034375000000000009
3.394160807388334e-05,0.002646041403881776,677,53920828.0776355,-0.0008782183535429775,0.0043751795783650372,-0.00034375000000000009
3.335519179095534e-05,0.00263110154635098,678,53622030.9270196,-0.0024856767001764967,0.0037060592496129747,-0.00034375000000000009
3.335670924120542e-05,0.002631141870105674,679,53622837.40211348,-0.0037147133019235414,0.0024727249956180935,-0.00034375000000000009
3.394609084789311e-05,0.002646156752168212,680,53923135.04336423,-0.0043782184774126638,0.00086294077634826093,-0.00034375000000000009
3.39416080738832e-05,0.002646041403881779,681,53920828.07763558,-0.004375179578365038,-0.0008782183535429762,-0.00034375000000000009
3.33551917909552e-05,0.00263110154635098,682,53622030.9270196,-0.0037060592496129755,-0.0024856767001764958,-0.00034375000000000009
3.335670924120581e-05,0.002631141870105675,683,53622837.40211348,-0.0024727249956180927,-0.0037147133019235423,-0.00034375000000000009
3.394609084789319e-05,0.002646156752168207,684,53923135.04336413,-0.00086294077634826007,-0.0043782184774126638,-0.00034375000000000009
3.394160807388321e-05,0.002646041403881772,685,53920828.07763543,0.00087821835354297772,-0.0043751795783650363,-0.00034375000000000009
3.335519179095548e-05,0.002631101546350979,686,53622030.92701955,0.0024856767001764967,-0.0037060592496129747,-0.00034375000000000009
3.335670924120558e-05,0.002631141870105672,687,53622837.40211343,0.0037147133019235414,-0.0024727249956180927,-0.00034375000000000009
3.394609084789316e-05,0.002646156752168207,688,53923135.04336413,0.0043782184774126638,-0.00086294077634825996,-0.00034375000000000009
1.234493720384321e-05,0.001934517810278138,689,39690356.20556276,0.0041018435427266388,0.00082335232601593762,-0.00034375000000000009
1.281661516152081e-05,0.001957926236398548,690,40158524.72797096,0.0034745260005231669,0.0023303859280068948,-0.00034375000000000009
1.281347734841487e-05,0.001957775169731378,691,40155503.39462756,0.002318243371396671,0.0034826393974598437,-0.00034375000000000009
1.23411636627763e-05,0.001934326415579655,692,39686528.3115931,0.00080902920390352477,0.0041046925888542866,-0.00034375000000000009
1.234493720384296e-05,0.001934517810278143,693,39690356.20556284,-0.00082335232601593751,0.0041018435427266388,-0.00034375000000000009
1.281661516152087e-05,0.001957926236398554,694,40158524.72797107,-0.0023303859280068943,0.0034745260005231669,-0.00034375000000000009
