id,x,y,z,gap,constraint_pressure,recovered_pressure,normal_force_x,normal_force_y,normal_force_z,tangential_force_x,tangential_force_y,tangential_force_z,slip_x,slip_y,slip_z,elastic_slip_x,elastic_slip_y,elastic_slip_z,projected,sliding,primary_face
2042,0.0039631918369732507,-0.00078832787067208544,0.00062500000000000001,-7.0792817518216394e-06,70792.817518216398,70984.770668821075,0.045836194942871694,-0.0091173862243487322,-4.5943792888514316e-05,8.9571878222380795e-08,-1.7806775913568321e-08,9.3468358022415161e-05,4.6380222150865257e-07,-9.2240962035827647e-08,0.00049401337193086747,4.705151288779185e-09,-9.3642897052149499e-10,5.0117717370436039e-06,1,1,111
2106,0.0041200000000000004,0,0.00093749999999999997,-8.0235085552726999e-06,80235.085552727003,79028.287254594019,0.052253847366355195,4.8142035063286626e-12,-3.5541699763956711e-05,7.2025002875897969e-08,1.8258675759595292e-11,0.0001065550422474681,3.3823094208046247e-07,1.8642656839012361e-10,0.00049328281128632181,3.4364397369352982e-09,1.494152098212119e-12,5.0117728550340977e-06,1,1,111
2107,0.0038063836739465019,0.00157665574134417,0.00093749999999999997,-8.0235034337745104e-06,80235.034337745106,79028.231953442912,0.048276238529908332,0.019996670222724638,-3.5541587880732753e-05,6.6534838900722383e-08,2.7581058010811922e-08,0.00010655499263212183,3.1241126178907784e-07,1.2961016620039397e-07,0.0004932828137087647,3.1742395227763622e-09,1.3165335171118627e-09,5.0117728550404072e-06,1,1,97
2109,0.0039631918369732507,0.00078832787067208501,0.00125,-8.652109496132306e-06,86521.094961323062,86685.298472356197,0.056161399924444494,0.011171197300560775,-2.8271025373019103e-05,5.6092113640325928e-08,1.1174732397476862e-08,0.00011452333275239323,2.526915515930645e-07,5.0327742792623928e-08,0.00053218320570940381,2.3798421083148387e-09,4.7320754757071117e-10,5.0117734457977129e-06,1,1,112
2111,0.0029132799384885763,0.0029132799384885759,0.00093749999999999997,-8.023499007953498e-06,80234.990079534982,79028.183844089246,0.036949016519779172,0.036949016512838266,-3.5541445808391854e-05,5.091641111521802e-08,5.0942232757297094e-08,0.00010655494606828975,2.3903174493785904e-07,2.3929539196725815e-07,0.0004932828160830882,2.4288547578444927e-09,2.4309678072538583e-09,5.011772855052092e-06,1,1,98
2112,0.0033598318062175391,0.0022449678399163731,0.00125,-8.6521018371375924e-06,86521.018371375918,86685.235976397686,0.047611298715981479,0.031812853029673745,-2.8270821160803734e-05,4.7545872013663852e-08,3.1789575933246411e-08,0.00011452324356019279,2.1419534408725699e-07,1.4319689678921895e-07,0.0005321832084135774,2.0175841764517405e-09,1.3479048875957176e-09,5.0117734458057301e-06,1,1,113
2114,0.0015766557413441702,0.0038063836739465019,0.00093749999999999997,-8.0235034105934277e-06,80235.034105934275,79028.231695757815,0.019996670183501618,0.048276238435456455,-3.55415878120767e-05,2.7547320329552933e-08,6.6548813358619224e-08,0.00010655499242357124,1.29265694720889e-07,3.1255394655033604e-07,0.00049328281370814584,1.3137726828365893e-09,3.175383097803656e-09,5.0117728550404631e-06,1,1,99
2115,0.0022449678399163731,0.0033598318062175387,0.00125,-8.6521018234001461e-06,86521.018234001458,86685.235823434588,0.031812852978535582,0.047611298639446166,-2.8270821116517894e-05,3.1764059380620847e-08,4.7562921516083402e-08,0.00011452324337609788,1.4309714206654845e-07,2.1426199806307493e-07,0.00053218320841361653,1.3483305141319639e-09,2.0172997818938187e-09,5.0117734458057191e-06,1,1,114
2117,2.522772406243548e-19,0.0041200000000000004,0.00093749999999999997,-8.0235085552704281e-06,80235.085552704288,79028.28725458635,-4.815296382118528e-12,0.052253847366348125,-3.5541699763922613e-05,-1.8258675428096871e-11,7.2025002876069546e-08,0.0001065550422474537,-1.8642656844617226e-10,3.3823094207997559e-07,0.000493282811286323,-1.494152095793904e-12,3.4364397369303429e-09,5.0117728550340977e-06,1,1,100
2118,0.00078832787067208523,0.0039631918369732507,0.00125,-8.6521094831215919e-06,86521.094831215916,86685.298321317139,0.011171197283041737,0.056161399836374311,-2.8271025329782601e-05,1.1144633663936608e-08,5.6098100560777073e-08,0.00011452333257280214,5.0210074380552317e-08,2.5271495729846648e-07,0.00053218320570944967,4.73709616195366e-10,2.3797422406759579e-09,5.0117734457977027e-06,1,1,115
2172,-0.0015766557413441698,0.0038063836739465019,0.00093749999999999997,-8.023503433774834e-06,80235.034337748337,79028.231953451817,-0.019996670222725822,0.048276238529911364,-3.5541587880721877e-05,-2.7581058009888811e-08,6.653483890080354e-08,0.00010655499263212847,-1.2961016619679889e-07,3.1241126179052092e-07,0.00049328281370876481,-1.3165335169514281e-09,3.174239522842348e-09,5.0117728550404072e-06,1,1,101
2173,-0.00078832787067208479,0.0039631918369732507,0.00125,-8.6521094961341271e-06,86521.094961341267,86685.298472368842,-0.011171197300562274,0.056161399924452009,-2.8271025372999465e-05,-1.1174732396982615e-08,5.6092113640587318e-08,0.00011452333275240857,-5.0327742795439485e-08,2.5269155159289229e-07,0.00053218320570940132,-4.7320754761370068e-10,2.3798421083099522e-09,5.0117734457977121e-06,1,1,116
2175,-0.0029132799384885759,0.0029132799384885763,0.00093749999999999997,-8.0234990079561526e-06,80234.990079561525,79028.183844093437,-0.036949016512845059,0.03694901651978514,-3.5541445808418553e-05,-5.0942232759063211e-08,5.0916411113610524e-08,0.00010655494606830815,-2.3929539196825844e-07,2.3903174493665567e-07,0.00049328281608308961,-2.4309678074815187e-09,2.4288547576147557e-09,5.011772855052092e-06,1,1,102
2176,-0.0022449678399163731,0.0033598318062175391,0.00125,-8.6521018371376364e-06,86521.018371376369,86685.235976413489,-0.031812853029676402,0.047611298715985524,-2.827082116080859e-05,-3.1789575933669094e-08,4.7545872012984505e-08,0.00011452324356020246,-1.4319689678612787e-07,2.141953440893841e-07,0.00053218320841357696,-1.3479048876271784e-09,2.0175841764313017e-09,5.0117734458057292e-06,1,1,117
2178,-0.0038063836739465019,0.0015766557413441705,0.00093749999999999997,-8.023503410595259e-06,80235.034105952596,79028.231695766604,-0.048276238435463512,0.019996670183505257,-3.5541587812094502e-05,-6.6548813358246529e-08,2.7547320330868077e-08,0.00010655499242358734,-3.1255394655014673e-07,1.2926569472168368e-07,0.00049328281370814746,-3.1753830977381937e-09,1.313772682998032e-09,5.011772855040464e-06,1,1,103
2179,-0.0033598318062175387,0.0022449678399163735,0.00125,-8.6521018234021993e-06,86521.018234021991,86685.235823446332,-0.047611298639455714,0.031812852978541951,-2.8270821116552826e-05,-4.7562921516211331e-08,3.1764059380949423e-08,0.00011452324337612083,-2.1426199806383974e-07,1.4309714206660047e-07,0.00053218320841361632,-2.0172997818374981e-09,1.3483305142275262e-09,5.0117734458057191e-06,1,1,118
2181,-0.0041200000000000004,5.0455448124870961e-19,0.00093749999999999997,-8.02350855527044e-06,80235.085552704404,79028.287254582916,-0.052253847366345363,-4.8144966745961026e-12,-3.554169976394942e-05,-7.2025002876018248e-08,-1.8258675638168487e-11,0.00010655504224744808,-3.3823094208012075e-07,-1.8642656874450376e-10,0.00049328281128632214,-3.4364397369318244e-09,-1.4941521153513306e-12,5.0117728550340977e-06,1,1,104
2182,-0.0039631918369732507,0.00078832787067208544,0.00125,-8.652109483120401e-06,86521.094831204013,86685.298321319307,-0.056161399836375962,0.01117119728304207,-2.827102532978587e-05,-5.6098100560781064e-08,1.1144633663722628e-08,0.0001145233325728055,-2.527149572981597e-07,5.0210074381253766e-08,0.00053218320570944751,-2.3797422406811534e-09,4.7370961616138097e-10,5.0117734457977036e-06,1,1,119
2236,-0.0038063836739465019,-0.0015766557413441696,0.00093749999999999997,-8.0235034337725368e-06,80235.034337725374,79028.231953436858,-0.048276238529902038,-0.019996670222722144,-3.5541587880761633e-05,-6.6534838900884114e-08,-2.7581058009840864e-08,0.00010655499263210803,-3.1241126179058365e-07,-1.2961016619782161e-07,0.00049328281370876795,-3.1742395228837397e-09,-1.31653351686337e-09,5.0117728550404072e-06,1,1,105
2237,-0.0039631918369732507,-0.00078832787067208458,0.00125,-8.6521094961308626e-06,86521.094961308627,86685.298472358321,-0.056161399924441115,-0.011171197300560091,-2.8271025373070592e-05,-5.6092113640989016e-08,-1.1174732396591147e-08,0.00011452333275238633,-2.5269155159402625e-07,-5.0327742795310273e-08,0.00053218320570940197,-2.3798421083143697e-09,-4.732075476439455e-10,5.0117734457977121e-06,1,1,120
2239,-0.0029132799384885767,-0.0029132799384885754,0.00093749999999999997,-8.0234990079565253e-06,80234.99007956525,79028.183844093568,-0.036949016519783516,-0.036949016512844095,-3.5541445808412637e-05,-5.0916411113200672e-08,-5.0942232759516439e-08,0.00010655494606830441,-2.3903174493325356e-07,-2.3929539197172841e-07,0.00049328281608308929,-2.4288547575975218e-09,-2.4309678074994457e-09,5.0117728550520929e-06,1,1,106
2240,-0.0033598318062175395,-0.0022449678399163726,0.00125,-8.6521018371347277e-06,86521.01837134728,86685.235976398384,-0.047611298715976247,-0.031812853029670227,-2.8270821160823074e-05,-4.7545872012913467e-08,-3.1789575933390083e-08,0.0001145232435601802,-2.1419534408775198e-07,-1.4319689678875134e-07,0.00053218320841357382,-2.0175841764009636e-09,-1.3479048876743111e-09,5.0117734458057292e-06,1,1,121
2242,-0.0015766557413441707,-0.0038063836739465019,0.00093749999999999997,-8.0235034105956368e-06,80235.034105956365,79028.231695770199,-0.019996670183505802,-0.048276238435465565,-3.5541587812096548e-05,-2.7547320330534528e-08,-6.6548813358376046e-08,0.00010655499242359164,-1.2926569472709927e-07,-3.1255394654769325e-07,0.00049328281370814638,-1.3137726829432753e-09,-3.1753830977587459e-09,5.011772855040464e-06,1,1,107
