step,input_local_node,input_label,side,output_local_node,output_label,closure_delta_m,copen_m,cpress_pa,cnormf_x_n,cnormf_y_n,cnormf_z_n
S11_MINUS,11,83,primary,10,23,-1e-06,,10000,844.3322894027316,-3.975061007861935e-14,7.973024301122569e-14
S11_MINUS,11,83,primary,11,25,-1e-06,,7543.90494849809,-1693.577705310314,9.084030197559734e-14,-3.049793812978716e-13
S11_MINUS,11,83,primary,12,28,-1e-06,,10000,-3323.371016788004,3.902885132880635e-15,-4.632449001534177e-13
S11_MINUS,11,83,primary,13,30,-1e-06,,7548.257396033594,-1693.659405483132,6.653316434622444e-14,-2.707000504012738e-13
S11_MINUS,11,83,primary,14,33,-1e-06,,9255.668933558683,824.5275830665344,1.515881651712024e-14,4.619953223308443e-14
S11_MINUS,11,83,primary,15,35,-1e-06,,9284.924826133554,823.3735366426376,5.976927639065141e-15,6.226260578814674e-14
S11_MINUS,11,83,primary,16,37,-1e-06,,9672.911684751653,-1662.348675861675,-1.279811976961648e-13,-2.965939897916238e-13
S11_MINUS,11,83,primary,17,40,-1e-06,,9270.296879846119,-3335.343577393444,-2.604014344126523e-13,6.028795621952878e-14
S11_MINUS,11,83,primary,18,42,-1e-06,,9691.090287638379,-1663.390072370479,-1.880720961901917e-13,-1.48071150411717e-13
S11_MINUS,11,83,primary,19,45,-1e-06,,10000,412.1757000249089,2.17007508992867e-14,-4.466752081033107e-14
S11_MINUS,11,83,primary,20,47,-1e-06,,10000,411.7241041722466,1.358080025594263e-13,2.893208895475299e-14
S11_MINUS,11,83,primary,21,49,-1e-06,,9658.323376452259,-1650.006786331569,-1.343871033482382e-13,6.537775851876227e-14
S11_MINUS,11,83,primary,22,52,-1e-06,,10000,-1659.779883542687,7.77765746649786e-15,4.377277332504562e-14
S11_MINUS,11,83,primary,23,54,-1e-06,,9684.98078381774,-1652.123214921404,7.529820209932058e-15,1.73250683011026e-13
S12_PLUS,12,85,secondary,1,57,1e-06,-9.999999999999999e-05,9999.522601258363,-1000.279664544681,2.095008142485083e-13,-1.551788562144621e-13
S12_PLUS,12,85,secondary,2,60,1e-06,-0.000100016724998119,10004.4972029927,-1669.559932365495,1.993182463692945e-14,1.043809442006638e-13
S12_PLUS,12,85,secondary,3,64,1e-06,-0.0001000167249982299,10004.49720299824,-1669.559932365295,1.432723986337285e-13,-3.714902596619849e-14
S12_PLUS,12,85,secondary,4,61,1e-06,-9.999999999999999e-05,9999.522601249111,-1000.279664544968,-8.574113381681151e-14,-2.204765400948829e-13
S12_PLUS,12,85,secondary,5,68,1e-06,-9.999999999977795e-05,10001.43219620733,4000.66894161812,-6.922523943297609e-14,6.390663903405162e-13
S12_PLUS,12,85,secondary,6,72,1e-06,-0.0001000811257007554,10004.49720299547,6674.268232454325,1.165801392028991e-13,5.638127905990562e-13
S12_PLUS,12,85,secondary,7,76,1e-06,-9.999999999955594e-05,10001.43219620363,4000.668941616031,-2.027622460820643e-13,5.116307075353097e-13
S12_PLUS,12,85,secondary,8,69,1e-06,-9.999999999999999e-05,9999.522601253737,4000.418329341686,-1.393907030015269e-13,3.56526827296272e-13
S12_PLUS,12,85,secondary,9,78,1e-06,-0.000100357428759014,10046.02044669686,-668.5103116701714,-4.858684484326427e-14,4.995818781541761e-14
S12_PLUS,12,85,secondary,10,80,1e-06,-0.000100357428759014,10046.02044669501,-668.5103116701927,-2.032699432534457e-13,-4.289240548377372e-14
S12_PLUS,12,85,secondary,11,83,1e-06,-0.0001003133680555555,10025.83653076298,2675.027237977023,2.631432503798881e-13,-7.215501128884916e-14
S12_PLUS,12,85,secondary,12,85,1e-06,-0.0001006107531349428,10046.02044669593,2677.287562821868,7.590677236468048e-14,-9.376732929971091e-14
S12_PLUS,12,85,secondary,13,88,1e-06,-0.0001003133680555555,10025.83653076668,2675.02723797714,1.613119509744788e-13,-2.151079516661294e-13
S12_PLUS,12,85,primary,1,2,1e-06,,10061.07531349428,427.4134079978128,-1.095298893054497e-13,3.329106678757959e-14
S12_PLUS,12,85,primary,2,3,1e-06,,4284.92291277869,858.6841426193384,-2.682441322711066e-14,7.286251598676387e-14
S12_PLUS,12,85,primary,3,7,1e-06,,4284.92291277569,858.6841426199727,-3.219027202162048e-14,7.603423360135033e-14
S12_PLUS,12,85,primary,4,6,1e-06,,10061.07531349428,427.413407997816,5.261691772346584e-14,7.416679238348491e-14
S12_PLUS,12,85,primary,5,10,1e-06,,7550.684216795237,-1687.489324892719,-9.685632314752728e-14,-1.50480516595138e-13
S12_PLUS,12,85,primary,6,15,1e-06,,4284.922912777191,-3320.762650285743,1.66004210161066e-13,-4.098600971987933e-13
S12_PLUS,12,85,primary,7,18,1e-06,,7550.684216793688,-1687.489324892009,1.783477877997773e-13,-7.253733759970483e-14
S12_PLUS,12,85,primary,8,14,1e-06,,10061.07531349428,-1677.166024189083,3.194235354164284e-14,-5.827255489728814e-14
S12_PLUS,12,85,primary,9,21,1e-06,,10061.07531349428,846.122874937189,-5.308458102524542e-15,1.273218083964933e-14
S12_PLUS,12,85,primary,10,23,1e-06,,10061.07531349428,846.122874937285,-3.963199083404468e-14,7.970141752352485e-14
S12_PLUS,12,85,primary,11,25,1e-06,,7552.412904993256,-1694.697310704223,9.086074117014195e-14,-3.050883995488435e-13
S12_PLUS,12,85,primary,12,28,1e-06,,10061.07531349428,-3328.240442060388,3.758429591305334e-15,-4.634316317239323e-13
S12_PLUS,12,85,primary,13,30,1e-06,,7552.412904994781,-1694.697310703203,6.656508429385898e-14,-2.707488980807806e-13
S12_PLUS,12,85,primary,14,33,1e-06,,9330.293896360457,827.8727691340181,1.510576647198484e-14,4.640280752882763e-14
S12_PLUS,12,85,primary,15,35,1e-06,,9330.29389635989,827.8727691339813,6.174346428271671e-15,6.234179213011346e-14
S12_PLUS,12,85,primary,16,37,1e-06,,9715.118603770046,-1667.138168147187,-1.28541967577315e-13,-2.96716670434981e-13
S12_PLUS,12,85,primary,17,40,1e-06,,9330.293896360174,-3353.069557559323,-2.622643145509093e-13,6.132600048981983e-14
S12_PLUS,12,85,primary,18,42,1e-06,,9715.118603774419,-1667.138168147531,-1.884181225355316e-13,-1.4789754031569e-13
S12_PLUS,12,85,primary,19,45,1e-06,,10061.07531349428,415.1687174422682,2.196259915179371e-14,-4.488035642364046e-14
S12_PLUS,12,85,primary,20,47,1e-06,,10061.07531349428,415.1687174422682,1.365183789224927e-13,2.903531219580739e-14
S12_PLUS,12,85,primary,21,49,1e-06,,9736.089848874992,-1663.283379401292,-1.356318604230793e-13,6.580571700649654e-14
S12_PLUS,12,85,primary,22,52,1e-06,,10061.07531349428,-1672.735450523339,7.463112690843397e-15,4.366599473457639e-14
S12_PLUS,12,85,primary,23,54,1e-06,,9736.089848875006,-1663.283379401294,7.206843767444099e-15,1.738994438375691e-13
S12_MINUS,12,85,secondary,1,57,-1e-06,-9.999999999999999e-05,10000,-999.7203354510417,2.094827555540797e-13,-1.551483336273411e-13
S12_MINUS,12,85,secondary,2,60,-1e-06,-9.998327500121491e-05,9995.502796961049,-1663.773400965842,2.02513890225783e-14,1.042158104860534e-13
S12_MINUS,12,85,secondary,3,64,-1e-06,-9.998327500132589e-05,9995.502796966597,-1663.773400965642,1.434611148497233e-13,-3.73127360867201e-14
S12_MINUS,12,85,secondary,4,61,-1e-06,-9.999999999999999e-05,10000,-999.7203354513292,-8.575751349702025e-14,-2.204496649646451e-13
S12_MINUS,12,85,secondary,5,68,-1e-06,-9.999999999977795e-05,9998.567803765842,3999.331058369312,-6.918583754131316e-14,6.38979501546387e-13
S12_MINUS,12,85,secondary,6,72,-1e-06,-9.991887429924459e-05,9995.502796963823,6659.065100865264,1.155300842529449e-13,5.643354104864117e-13
S12_MINUS,12,85,secondary,7,76,-1e-06,-9.999999999955594e-05,9998.56780376214,3999.331058367223,-2.027319836913899e-13,5.115636732101881e-13
S12_MINUS,12,85,secondary,8,69,-1e-06,-9.999999999999999e-05,10000,3999.581670647643,-1.393601805804619e-13,3.564901343391883e-13
S12_MINUS,12,85,secondary,9,78,-1e-06,-9.964257124098602e-05,9953.979553309615,-664.8230216629254,-4.831436472356044e-14,4.957576588152621e-14
S12_MINUS,12,85,secondary,10,80,-1e-06,-9.964257124098604e-05,9953.979553307767,-664.8230216629466,-2.019208115504258e-13,-4.256825689529421e-14
S12_MINUS,12,85,secondary,11,83,-1e-06,-9.968663194444443e-05,9974.163469219444,2658.306095355455,2.61585397799739e-13,-7.155629538083692e-14
S12_MINUS,12,85,secondary,12,85,-1e-06,-9.938924686505728e-05,9953.979553308691,2656.045770511311,7.553517827207142e-14,-9.380394256839835e-14
S12_MINUS,12,85,secondary,13,88,-1e-06,-9.968663194444444e-05,9974.163469223144,2658.306095355572,1.605813923376909e-13,-2.137966259346098e-13
S12_MINUS,12,85,primary,1,2,-1e-06,,10000,427.3876925625619,-1.095288158845306e-13,3.329011601688622e-14
S12_MINUS,12,85,primary,2,3,-1e-06,,4283.923359293492,858.355390956538,-2.681214610466086e-14,7.284771363517216e-14
S12_MINUS,12,85,primary,3,7,-1e-06,,4283.923359290491,858.3553909571721,-3.217843165237649e-14,7.602035831988084e-14
S12_MINUS,12,85,primary,4,6,-1e-06,,10000,427.3876925625651,5.261799114438502e-14,7.416584161279154e-14
S12_MINUS,12,85,primary,5,10,-1e-06,,7550.249899801141,-1687.433353461569,-9.685865952272327e-14,-1.504784471766785e-13
S12_MINUS,12,85,primary,6,15,-1e-06,,4283.923359291992,-3319.903064749129,1.659697977970954e-13,-4.098263942058885e-13
S12_MINUS,12,85,primary,7,18,-1e-06,,7550.249899799588,-1687.433353460859,1.783454514245813e-13,-7.25352681812453e-14
S12_MINUS,12,85,primary,8,14,-1e-06,,10000,-1677.128740844418,3.194079724980056e-14,-5.827117642902143e-14
S12_MINUS,12,85,primary,9,21,-1e-06,,10000,844.6755770085135,-5.41557531364194e-15,1.283833708919538e-14
S12_MINUS,12,85,primary,10,23,-1e-06,,10000,844.6755770086096,-3.972464994071779e-14,7.9793101558386e-14
S12_MINUS,12,85,primary,11,25,-1e-06,,7548.521211580961,-1693.881690895869,9.083278173183617e-14,-3.05043756927034e-13
S12_MINUS,12,85,primary,12,28,-1e-06,,10000,-3324.483363977255,3.853007494170246e-15,-4.634252748069217e-13
S12_MINUS,12,85,primary,13,30,-1e-06,,7548.521211582487,-1693.881690894849,6.654087283087574e-14,-2.707123974855408e-13
S12_MINUS,12,85,primary,14,33,-1e-06,,9275.772761687314,823.541378298607,1.511297454969554e-14,4.626045300123405e-14
S12_MINUS,12,85,primary,15,35,-1e-06,,9275.772761686745,823.5413782985703,6.229736204748009e-15,6.215676829389828e-14
S12_MINUS,12,85,primary,16,37,-1e-06,,9687.481392509188,-1663.778498785454,-1.281923282145055e-13,-2.968734373920034e-13
S12_MINUS,12,85,primary,17,40,-1e-06,,9275.772761687029,-3335.639958395432,-2.607860098616912e-13,6.051724381258319e-14
S12_MINUS,12,85,primary,18,42,-1e-06,,9687.481392513562,-1663.778498785799,-1.880790898199298e-13,-1.481555218473678e-13
S12_MINUS,12,85,primary,19,45,-1e-06,,10000,411.7607472138608,2.18414156973396e-14,-4.471512930804871e-14
S12_MINUS,12,85,primary,20,47,-1e-06,,10000,411.7607472138608,1.35581966525436e-13,2.867401709172447e-14
S12_MINUS,12,85,primary,21,49,-1e-06,,9666.510147430719,-1649.947638542146,-1.347989870503333e-13,6.580770215548837e-14
S12_MINUS,12,85,primary,22,52,-1e-06,,10000,-1657.537414057985,7.317325376071633e-15,4.398399937204637e-14
S12_MINUS,12,85,primary,23,54,-1e-06,,9666.510147430738,-1649.947638542148,7.033954834419475e-15,1.731567113085539e-13
S13_PLUS,13,88,secondary,1,57,1e-06,-9.999999999999999e-05,9999.864372023723,-1000.445250083944,2.095003232726152e-13,-1.551891056877717e-13
S13_PLUS,13,88,secondary,2,60,1e-06,-0.000100016724998119,10004.56927472727,-1669.559932365495,1.981640538229155e-14,1.045674620003052e-13
S13_PLUS,13,88,secondary,3,64,1e-06,-0.0001001429715033835,10019.25866268915,-1668.789976215911,1.434047390764927e-13,-3.689711822940696e-14
S13_PLUS,13,88,secondary,4,61,1e-06,-9.999999999999999e-05,9997.76026359525,-1000.481850046031,-8.575478385487808e-14,-2.204963310832927e-13
S13_PLUS,13,88,secondary,5,68,1e-06,-9.999999999977795e-05,10001.45893812086,4001.041775330556,-6.923021121924279e-14,6.390860798886886e-13
S13_PLUS,13,88,secondary,6,72,1e-06,-0.0001001253472222222,10011.91396870821,6675.696179594982,1.168255769755888e-13,5.635609233970361e-13
S13_PLUS,13,88,secondary,7,76,1e-06,-9.999999999955594e-05,10005.66715495561,4001.241002579259,-2.02695588182099e-13,5.117023351109641e-13
S13_PLUS,13,88,secondary,8,69,1e-06,-9.999999999999999e-05,9998.812317809487,4000.668941619068,-1.393905729863317e-13,3.56541997980291e-13
S13_PLUS,13,88,secondary,9,78,1e-06,-0.0001000418124961301,10010.86874358808,-669.1146822802924,-4.865068234490598e-14,5.009878705764186e-14
S13_PLUS,13,88,secondary,10,80,1e-06,-0.000100357428759014,10048.6639531758,-668.3081261691298,-2.033088850104321e-13,-4.278453536223069e-14
S13_PLUS,13,88,secondary,11,83,1e-06,-0.0001002028142518885,10008.47689441232,2673.226457123928,2.63100512974292e-13,-7.24183951998887e-14
S13_PLUS,13,88,secondary,12,85,1e-06,-0.0001003133680555556,10029.76634838194,2675.027237977372,7.608625463676985e-14,-9.444129879981444e-14
S13_PLUS,13,88,secondary,13,88,1e-06,-0.0001006107531349428,10036.80361611907,2676.464889581024,1.618202082542415e-13,-2.158887398279554e-13
S13_PLUS,13,88,primary,1,2,1e-06,,10061.07531349428,427.420416724156,-1.095301818656728e-13,3.329132591955771e-14
S13_PLUS,13,88,primary,2,3,1e-06,,4285.496491375133,858.7776553071415,-2.682616695715113e-14,7.286717192807293e-14
S13_PLUS,13,88,primary,3,7,1e-06,,4284.528931752284,858.786957879991,-3.218868112723686e-14,7.604131469910489e-14
S13_PLUS,13,88,primary,4,6,1e-06,,10061.07531349428,427.4204167241591,5.261662516324278e-14,7.416705151546303e-14
S13_PLUS,13,88,primary,5,10,1e-06,,7550.805426241003,-1687.504579872467,-9.685568636987902e-14,-1.504810806138891e-13
S13_PLUS,13,88,primary,6,15,1e-06,,4285.012711563708,-3321.004464599687,1.660107700761222e-13,-4.098710080259986e-13
S13_PLUS,13,88,primary,7,18,1e-06,,7550.805426239453,-1687.504579871757,1.783484245774256e-13,-7.253790161845583e-14
S13_PLUS,13,88,primary,8,14,1e-06,,10061.07531349428,-1677.176185742149,3.19427777080443e-14,-5.827293059798152e-14
S13_PLUS,13,88,primary,9,21,1e-06,,10061.07531349428,846.466162543067,-5.272682594018679e-15,1.274530410054566e-14
S13_PLUS,13,88,primary,10,23,1e-06,,10061.07531349428,846.3244555130615,-3.966063238120486e-14,7.964097103615197e-14
S13_PLUS,13,88,primary,11,25,1e-06,,7552.676720542148,-1694.91959611594,9.08672579881814e-14,-3.050981578804159e-13
S13_PLUS,13,88,primary,12,28,1e-06,,10061.07531349428,-3329.352789249638,3.672036476621983e-15,-4.634932685336899e-13
S13_PLUS,13,88,primary,13,30,1e-06,,7557.029168077652,-1695.001296288758,6.654222682804007e-14,-2.707799554357405e-13
S13_PLUS,13,88,primary,14,33,1e-06,,9321.141831913652,828.0406107899507,1.526141653280065e-14,4.617937098424918e-14
S13_PLUS,13,88,primary,15,35,1e-06,,9350.397724488521,826.8865643660541,6.0961749471325e-15,6.236107232722783e-14
S13_PLUS,13,88,primary,16,37,1e-06,,9711.50970864523,-1667.526594562507,-1.285481729189107e-13,-2.96738908213241e-13
S13_PLUS,13,88,primary,17,40,1e-06,,9335.769778201087,-3353.365938561311,-2.625061252294014e-13,6.182581418088041e-14
S13_PLUS,13,88,primary,18,42,1e-06,,9729.688311531954,-1668.56799107131,-1.886999381616151e-13,-1.479225458520958e-13
S13_PLUS,13,88,primary,19,45,1e-06,,10061.07531349428,415.2053604838825,2.199020207122186e-14,-4.499568737166418e-14
S13_PLUS,13,88,primary,20,47,1e-06,,10061.07531349428,414.7537646312202,1.365550700729761e-13,2.890165166970965e-14
S13_PLUS,13,88,primary,21,49,1e-06,,9717.619212487987,-1661.107803022037,-1.356223339516221e-13,6.608583308780961e-14
S13_PLUS,13,88,primary,22,52,1e-06,,10061.07531349428,-1670.492981038638,7.359282342586911e-15,4.41497703992765e-14
S13_PLUS,13,88,primary,23,54,1e-06,,9744.27661985347,-1663.224231611871,6.925039797914511e-15,1.744927310505563e-13
S13_MINUS,13,88,secondary,1,57,-1e-06,-9.999999999999999e-05,10000,-999.5547499117789,2.094832465299728e-13,-1.551380841540315e-13
S13_MINUS,13,88,secondary,2,60,-1e-06,-9.998327500121491e-05,9995.430725226473,-1663.773400965842,2.03668082772162e-14,1.040292926864122e-13
S13_MINUS,13,88,secondary,3,64,-1e-06,-9.985702849617233e-05,9980.741337275684,-1664.543357115026,1.433287744069591e-13,-3.756464382351161e-14
S13_MINUS,13,88,secondary,4,61,-1e-06,-9.999999999999999e-05,10000,-999.5181499502664,-8.574386345895368e-14,-2.204298739762354e-13
S13_MINUS,13,88,secondary,5,68,-1e-06,-9.999999999977795e-05,9998.541061852313,3998.958224656878,-6.918086575504648e-14,6.389598119982144e-13
S13_MINUS,13,88,secondary,6,72,-1e-06,-9.987465277777777e-05,9988.086031251078,6657.637153724606,1.152846464802553e-13,5.645872776884319e-13
S13_MINUS,13,88,secondary,7,76,-1e-06,-9.999999999955594e-05,9994.332845010158,3998.758997403994,-2.027986415913551e-13,5.114920456345336e-13
S13_MINUS,13,88,secondary,8,69,-1e-06,-9.999999999999999e-05,10000,3999.331058370261,-1.393603105956572e-13,3.564749636551693e-13
S13_MINUS,13,88,secondary,9,78,-1e-06,-9.995818750386993e-05,9989.131256418395,-664.2186510528044,-4.825052722191872e-14,4.943516663930194e-14
S13_MINUS,13,88,secondary,10,80,-1e-06,-9.964257124098604e-05,9951.336046826973,-665.0252071640094,-2.018818697934395e-13,-4.267612701683726e-14
S13_MINUS,13,88,secondary,11,83,-1e-06,-9.979718574811145e-05,9991.523105570108,2660.106876208548,2.616281352053352e-13,-7.129291146979742e-14
S13_MINUS,13,88,secondary,12,85,-1e-06,-9.968663194444445e-05,9970.233651622684,2658.306095355805,7.5355695999982e-14,-9.312997306829492e-14
S13_MINUS,13,88,secondary,13,88,-1e-06,-9.938924686505725e-05,9963.196383870749,2656.868443751689,1.600731350579282e-13,-2.130158377727837e-13
S13_MINUS,13,88,primary,1,2,-1e-06,,10000,427.3806838362189,-1.095285233243075e-13,3.32898568849081e-14
S13_MINUS,13,88,primary,2,3,-1e-06,,4283.34978069705,858.2618782687352,-2.68103923746204e-14,7.284305769386311e-14
S13_MINUS,13,88,primary,3,7,-1e-06,,4284.317340313895,858.2525756971537,-3.218002254676011e-14,7.601327722212627e-14
S13_MINUS,13,88,primary,4,6,-1e-06,,10000,427.380683836222,5.26182837046081e-14,7.416558248081342e-14
S13_MINUS,13,88,primary,5,10,-1e-06,,7550.128690355373,-1687.418098481821,-9.685929630037153e-14,-1.504778831579275e-13
S13_MINUS,13,88,primary,6,15,-1e-06,,4283.833560505473,-3319.661250435184,1.659632378820392e-13,-4.098154833786833e-13
S13_MINUS,13,88,primary,7,18,-1e-06,,7550.12869035382,-1687.418098481111,1.783448146469331e-13,-7.253470416249428e-14
S13_MINUS,13,88,primary,8,14,-1e-06,,10000,-1677.118579291352,3.19403730833991e-14,-5.827080072832804e-14
S13_MINUS,13,88,primary,9,21,-1e-06,,10000,844.3322894026358,-5.451350822147807e-15,1.282521382829903e-14
S13_MINUS,13,88,primary,10,23,-1e-06,,10000,844.473996432833,-3.96960083935576e-14,7.985354804575888e-14
S13_MINUS,13,88,primary,11,25,-1e-06,,7548.257396032068,-1693.659405484152,9.082626491379673e-14,-3.050339985954616e-13
S13_MINUS,13,88,primary,12,28,-1e-06,,10000,-3323.371016788004,3.939400608853571e-15,-4.633636379971641e-13
S13_MINUS,13,88,primary,13,30,-1e-06,,7543.904948499616,-1693.577705309294,6.656373029669466e-14,-2.706813401305809e-13
S13_MINUS,13,88,primary,14,33,-1e-06,,9284.924826134124,823.3735366426744,1.495732448887973e-14,4.64838895458125e-14
S13_MINUS,13,88,primary,15,35,-1e-06,,9255.668933558114,824.5275830664975,6.307907685887162e-15,6.213748809678389e-14
S13_MINUS,13,88,primary,16,37,-1e-06,,9691.090287634004,-1663.390072370135,-1.281861228729098e-13,-2.968511996137434e-13
S13_MINUS,13,88,primary,17,40,-1e-06,,9270.296879846119,-3335.343577393444,-2.605441991831992e-13,6.001743012152261e-14
S13_MINUS,13,88,primary,18,42,-1e-06,,9672.911684756027,-1662.34867586202,-1.877972741938462e-13,-1.48130516310962e-13
S13_MINUS,13,88,primary,19,45,-1e-06,,10000,411.7241041722465,2.181381277791144e-14,-4.4599798360025e-14
S13_MINUS,13,88,primary,20,47,-1e-06,,10000,412.1757000249088,1.355452753749526e-13,2.880767761782221e-14
S13_MINUS,13,88,primary,21,49,-1e-06,,9684.980783817726,-1652.123214921402,-1.348085135217905e-13,6.552758607417531e-14
S13_MINUS,13,88,primary,22,52,-1e-06,,10000,-1659.779883542687,7.421155724328145e-15,4.350022370734629e-14
S13_MINUS,13,88,primary,23,54,-1e-06,,9658.323376452274,-1650.006786331571,7.315758803949114e-15,1.725634240955666e-13
OPEN,0,0,secondary,1,57,0,9.999999999999995e-05,0,0,0,0
OPEN,0,0,secondary,2,60,0,0.000100000000000333,0,0,0,0
OPEN,0,0,secondary,3,64,0,0.000100000000000222,0,0,0,0
OPEN,0,0,secondary,4,61,0,9.999999999999995e-05,0,0,0,0
OPEN,0,0,secondary,5,68,0,0.000100000000000222,0,0,0,0
OPEN,0,0,secondary,6,72,0,9.999999999999995e-05,0,0,0,0
OPEN,0,0,secondary,7,76,0,0.0001000000000004441,0,0,0,0
OPEN,0,0,secondary,8,69,0,9.999999999999994e-05,0,0,0,0
OPEN,0,0,secondary,9,78,0,9.999999999999998e-05,0,0,0,0
OPEN,0,0,secondary,10,80,0,9.999999999999996e-05,0,0,0,0
OPEN,0,0,secondary,11,83,0,9.999999999999995e-05,0,0,0,0
OPEN,0,0,secondary,12,85,0,9.999999999999999e-05,0,0,0,0
OPEN,0,0,secondary,13,88,0,9.999999999999998e-05,0,0,0,0
OPEN,0,0,primary,1,2,0,,0,0,0,0
OPEN,0,0,primary,2,3,0,,0,0,0,0
OPEN,0,0,primary,3,7,0,,0,0,0,0
OPEN,0,0,primary,4,6,0,,0,0,0,0
OPEN,0,0,primary,5,10,0,,0,0,0,0
OPEN,0,0,primary,6,15,0,,0,0,0,0
OPEN,0,0,primary,7,18,0,,0,0,0,0
OPEN,0,0,primary,8,14,0,,0,0,0,0
OPEN,0,0,primary,9,21,0,,0,0,0,0
OPEN,0,0,primary,10,23,0,,0,0,0,0
OPEN,0,0,primary,11,25,0,,0,0,0,0
OPEN,0,0,primary,12,28,0,,0,0,0,0
OPEN,0,0,primary,13,30,0,,0,0,0,0
OPEN,0,0,primary,14,33,0,,0,0,0,0
OPEN,0,0,primary,15,35,0,,0,0,0,0
OPEN,0,0,primary,16,37,0,,0,0,0,0
OPEN,0,0,primary,17,40,0,,0,0,0,0
OPEN,0,0,primary,18,42,0,,0,0,0,0
OPEN,0,0,primary,19,45,0,,0,0,0,0
OPEN,0,0,primary,20,47,0,,0,0,0,0
OPEN,0,0,primary,21,49,0,,0,0,0,0
OPEN,0,0,primary,22,52,0,,0,0,0,0
OPEN,0,0,primary,23,54,0,,0,0,0,0
RECLOSE,0,0,secondary,1,57,0,-9.999999999999995e-05,9999.999999998607,-999.9999999978608,2.094917849012939e-13,-1.551635949209015e-13
RECLOSE,0,0,secondary,2,60,0,-9.999999999966691e-05,9999.999999976862,-1666.666666665668,2.009160682975382e-14,1.042983773433585e-13
RECLOSE,0,0,secondary,3,64,0,-9.999999999977791e-05,9999.999999982414,-1666.666666665468,1.433667567417259e-13,-3.723088102645924e-14
RECLOSE,0,0,secondary,4,61,0,-9.999999999999995e-05,9999.999999989355,-999.9999999981485,-8.574932365691583e-14,-2.204631025297639e-13
RECLOSE,0,0,secondary,5,68,0,-9.999999999977791e-05,9999.999999986579,3999.999999993714,-6.920553848714459e-14,6.390229459434511e-13
RECLOSE,0,0,secondary,6,72,0,-9.999999999999995e-05,9999.999999979638,6666.666666659789,1.16055111727922e-13,5.640741005427337e-13
RECLOSE,0,0,secondary,7,76,0,-9.99999999995559e-05,9999.999999982878,3999.999999991624,-2.02747114886727e-13,5.115971903727485e-13
RECLOSE,0,0,secondary,8,69,0,-9.999999999999994e-05,9999.999999993981,3999.999999994663,-1.393754417909944e-13,3.5650848081773e-13
RECLOSE,0,0,secondary,9,78,0,-9.999999999999998e-05,10000,-666.6666666665482,-4.845060478341234e-14,4.976697684847189e-14
RECLOSE,0,0,secondary,10,80,0,-9.999999999999996e-05,10000,-666.6666666665694,-2.025953774019357e-13,-4.273033118953394e-14
RECLOSE,0,0,secondary,11,83,0,-9.999999999999995e-05,9999.999999991205,2666.666666666238,2.623643240898136e-13,-7.185565333484306e-14
RECLOSE,0,0,secondary,12,85,0,-9.999999999999999e-05,10000,2666.666666666588,7.572097531837593e-14,-9.37856359340546e-14
RECLOSE,0,0,secondary,13,88,0,-9.999999999999998e-05,9999.999999994905,2666.666666666355,1.609466716560847e-13,-2.144522888003694e-13
RECLOSE,0,0,primary,1,2,0,,10000,427.4005502801872,-1.095293525949901e-13,3.329059140223289e-14
RECLOSE,0,0,primary,2,3,0,,4284.423136036088,858.5197667879378,-2.681827966588575e-14,7.285511481096797e-14
RECLOSE,0,0,primary,3,7,0,,4284.423136033087,858.5197667885718,-3.218435183699847e-14,7.602729596061556e-14
RECLOSE,0,0,primary,4,6,0,,10000,427.4005502801904,5.261745443392541e-14,7.416631699813819e-14
RECLOSE,0,0,primary,5,10,0,,7550.467058298184,-1687.461339177143,-9.685749133512521e-14,-1.504794818859082e-13
RECLOSE,0,0,primary,6,15,0,,4284.423136034588,-3320.332857517434,1.659870039790806e-13,-4.098432457023406e-13
RECLOSE,0,0,primary,7,18,0,,7550.467058296634,-1687.461339176433,1.783466196121792e-13,-7.253630289047502e-14
RECLOSE,0,0,primary,8,14,0,,10000,-1677.14738251675,3.194157539572167e-14,-5.827186566315475e-14
RECLOSE,0,0,primary,9,21,0,,10000,845.3992259728508,-5.362016708083226e-15,1.278525896442236e-14
RECLOSE,0,0,primary,10,23,0,,10000,845.399225972947,-3.967832038738122e-14,7.974725954095535e-14
RECLOSE,0,0,primary,11,25,0,,7550.467058287104,-1694.289500800045,9.084676145098902e-14,-3.050660782379386e-13
RECLOSE,0,0,primary,12,28,0,,10000,-3326.36190301882,3.805718542737792e-15,-4.634284532654266e-13
RECLOSE,0,0,primary,13,30,0,,7550.46705828863,-1694.289500799025,6.655297856236733e-14,-2.707306477831606e-13
RECLOSE,0,0,primary,14,33,0,,9303.033329023885,825.707073716312,1.510937051084017e-14,4.633163026503083e-14
RECLOSE,0,0,primary,15,35,0,,9303.033329023312,825.7070737162755,6.202041316509842e-15,6.224928021200582e-14
RECLOSE,0,0,primary,16,37,0,,9701.299998139611,-1665.45833346632,-1.283671478959102e-13,-2.967950539134919e-13
RECLOSE,0,0,primary,17,40,0,,9303.033329023598,-3344.354757977376,-2.615251622063002e-13,6.092162215120153e-14
RECLOSE,0,0,primary,18,42,0,,9701.299998143986,-1665.458333466664,-1.882486061777306e-13,-1.480265310815288e-13
RECLOSE,0,0,primary,19,45,0,,10000,413.4647323280643,2.190200742456665e-14,-4.479774286584457e-14
RECLOSE,0,0,primary,20,47,0,,10000,413.4647323280644,1.360501727239643e-13,2.885466464376591e-14
