stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
75,0.075,1,1,0.515,0.8333333333333333,0.4854368933030767,600,-4262888.40833346,4262888.408333454,-1.165303810721609e-09,579370663.56187,6.585837981689577e-09,1.030769539394289e-08,-0.07213647134317812,0.1016952735847226,-0.02955880203720649,0.622428334340176,4.446756003501724e-18,5.144373421259864e-19,-2.770877465406499e-05,2.770877465427e-05,1.025166281496741e-16,0.007531818626304313,8.56158937619645e-20,1.340000401212576e-19,-0.07255336448401088,0.1021093416657203,-0.02955597718170942,0.6142889456134784,1.283339887705409e-18,2.646682877946354e-18,0.401763294303477,-2.336669318362234e-05,2.618830877463522e-05,-2.821615591012871e-06,0.0002981759464344996,3.693153706979277e-22,1.32068317426857e-21,0.0001786465333204866,1.000000000204338
76,0.076,1,1,0.515,0.8400000000000001,0.4854368933030767,600,-4390489.3844297,4390489.384429694,-1.138775826878247e-09,587913053.7040939,-7.481308991786732e-10,1.10496304077478e-09,-0.07596597672573974,0.1055247789672842,-0.02955880203720661,0.6332061035486625,4.440605883405978e-18,5.399622103906298e-19,-2.853818099869054e-05,2.853818099889555e-05,1.025161871813376e-16,0.007642869698153225,-9.725701689322753e-21,1.436451953007215e-20,-0.07656975085657697,0.1061257280382864,-0.02955597718170942,0.6247908374892588,1.225673123467209e-18,2.632295484830019e-18,0.4091618370759251,-2.536279092507227e-05,2.818440651608516e-05,-2.821615591012871e-06,0.0003157991724772092,3.256798910385466e-22,1.338066986364062e-21,0.0001892063777790998,1.000000000204338
77,0.077,1,1,0.515,0.8466666666666667,0.4854368933030767,600,-4519963.825028145,4519963.825028148,-2.485504484249067e-09,596454874.9404792,8.482121544159011e-09,1.382424838564646e-08,-0.07985087319540046,0.1094096754369447,-0.02955880203720649,0.6438956134609795,4.688347035891769e-18,2.503733006083408e-18,-2.937976486258047e-05,2.937976486278545e-05,1.024644516523926e-16,0.007753913374226228,1.102675800740671e-19,1.79715229013404e-19,-0.08065447442822846,0.1102104516099379,-0.02955597718170942,0.6351870363760439,1.519511616688784e-18,3.094942142785999e-18,0.4165599054658923,-2.747685591723752e-05,3.02984715082504e-05,-2.821615591012871e-06,0.000334178110102182,6.541346425576085e-22,1.845246647631392e-21,0.0002002332430617895,1.000000000204338
78,0.078,1,1,0.515,0.8533333333333333,0.4854368933030767,600,-4651311.142963964,4651311.142963964,3.080702972536658e-09,604996111.3640622,-9.451160476244143e-10,6.159676682655177e-09,-0.08379016022647889,0.1133489624680231,-0.02955880203720648,0.654496092515594,4.670097070264762e-18,2.529013888149593e-18,-3.023352242916326e-05,3.023352242936828e-05,1.025292854038762e-16,0.00786494944773281,-1.22865086191174e-20,8.007579687451732e-20,-0.08480684517362695,0.1143628223553364,-0.02955597718170942,0.6454757583821403,1.49686612824445e-18,3.194721839295735e-18,0.4239574859621142,-2.971394860317536e-05,3.253556419418824e-05,-2.821615591012871e-06,0.0003533330889129558,6.199071074562147e-22,2.029821704396552e-21,0.0002117406676088155,1.000000000204338
79,0.079,1,1,0.515,0.86,0.4854368933030767,600,-4784530.734295889,4784530.73429589,-3.119215515158611e-09,613536746.8499198,3.822825987474245e-09,1.472672706940021e-09,-0.08778283454442662,0.1173416367859713,-0.02955880203720659,0.6650068106606477,4.65171947587643e-18,2.554032225194737e-18,-3.10994497728208e-05,3.10994497730258e-05,1.024649720977731e-16,0.007975977709048961,4.96967378371652e-20,1.914474519022027e-20,-0.08902616157300652,0.118582138754716,-0.02955597718170942,0.6556552373022634,1.537816912536604e-18,3.276493504936993e-18,0.431354564864317,-3.207926573117982e-05,3.49008813221927e-05,-2.821615591012871e-06,0.0003732846359751942,7.267995277125737e-22,2.107699919260028e-21,0.0002237423805449494,1.000000000204338
80,0.08,1,1,0.515,0.8666666666666667,0.4854368933030767,600,-4919621.978075297,4919621.978075299,-5.136992695803366e-09,622076765.0553988,5.741211485033994e-09,-3.07327575388862e-10,-0.09182789075105541,0.1213866929926001,-0.02955880203720662,0.6754270790509431,4.633218663338942e-18,2.578786907643002e-18,-3.197754285738699e-05,3.197754285759192e-05,1.024234503563881e-16,0.008086997945720188,7.463574930544192e-20,-3.995258480055207e-21,-0.09331171072752098,0.1228676879092304,-0.02955597718170942,0.665723724913975,1.615891159680078e-18,3.322412070792531e-18,0.4387511282834105,-3.457814169193576e-05,3.739975728294864e-05,-2.821615591012871e-06,0.0003940534719325431,9.029904448315195e-22,2.127215766380166e-21,0.0002362523014855095,1.000000000204338
81,0.081,1,1,0.515,0.8733333333333333,0.4854368933030767,599.9999999999999,-5056584.236115727,5056584.236115733,-2.857107369566353e-09,630616149.4203535,7.861947742485461e-09,8.227844335344414e-09,-0.09592432193783529,0.1254831241793805,-0.02955880203720672,0.6857562497124605,4.614599025273493e-18,2.603276932991766e-18,-3.286779753464983e-05,3.286779753485474e-05,1.024153572953368e-16,0.008198009942464599,1.02205320652311e-19,1.069619763594774e-19,-0.0976627684765001,0.1272187456582096,-0.02955597718170942,0.6756794912711197,1.833478967560779e-18,3.604951407792369e-18,0.4461471621416868,-3.721604983025062e-05,4.00376654212635e-05,-2.821615591012871e-06,0.0004156605070788558,1.218829751545055e-21,2.475858328664052e-21,0.0002492845403370254,1.000000000204338
82,0.082,1,1,0.515,0.88,0.4854368933030767,600,-5195416.852762939,5195416.852762948,-6.848906590624891e-09,639154883.1673902,4.939782977890659e-09,-4.592522587191247e-09,-0.100071120286771,0.1296299225283154,-0.02955880203720649,0.6959937151757292,5.528638213690196e-18,1.729972529512772e-19,-3.377020954285672e-05,3.377020954306155e-05,1.023257374279461e-16,0.008309013481176068,6.421717871257856e-20,-5.970279363348622e-20,-0.1020785995165958,0.1316345766983053,-0.02955597718170942,0.6855208249942102,1.817174967041258e-18,3.504338423234419e-18,0.4535426521730244,-3.999860373107912e-05,4.2820219322092e-05,-2.821615591012871e-06,0.0004381268373873277,1.328234967365561e-21,2.316235097935588e-21,0.0002628533970924621,1.000000000204338
83,0.083,1,1,0.515,0.8866666666666667,0.4854368933030767,600.0000000000001,-5336119.154665463,5336119.154665457,-9.608886530353719e-10,647692949.3021184,-2.290043851237e-09,-2.381139055522626e-09,-0.1042672776583832,0.1338260798999279,-0.02955880203720661,0.7061389080793585,5.523407396116939e-18,2.041105698617685e-19,-3.468477450522311e-05,3.468477450542794e-05,1.024192718004916e-16,0.008420008340927539,-2.977057006608102e-20,-3.095480772179415e-20,-0.1065584575227976,0.1361144347045071,-0.02955597718170942,0.6952460335577131,1.75352780772926e-18,3.418200111482901e-18,0.4609375839230974,-4.29315584795591e-05,4.575317407057198e-05,-2.821615591012871e-06,0.0004614737404970934,1.228244256202076e-21,2.203461091264749e-21,0.0002769733616209354,1.000000000204338
84,0.08400000000000001,1,1,0.515,0.8933333333333333,0.4854368933030767,600,-5478690.450545646,5478690.450545647,3.774003885479457e-09,656230330.6134053,-6.211403613450379e-09,-9.453313196144813e-09,-0.1085117861663882,0.1380705884079328,-0.02955880203720661,0.7161913007451073,5.517947127418225e-18,2.350303763347567e-19,-3.561148792844428e-05,3.561148792864915e-05,1.024607322255496e-16,0.00853099429797427,-8.074824697485495e-20,-1.228930715498826e-19,-0.1111015852712978,0.1406575624530073,-0.02955597718170942,0.7048534435741879,1.52840287740418e-18,3.138922445651523e-18,0.4683319427495908,-4.602081189478085e-05,4.884242748579373e-05,-2.821615591012871e-06,0.0004857226716578404,9.169389541642475e-22,1.791439602674021e-21,0.00029165911345185,1.000000000204338
85,0.08500000000000001,1,1,0.515,0.9,0.4854368933030767,600,-5623130.030971315,5623130.0309713,7.744505803193829e-09,664767009.6736417,-6.874875140336967e-09,9.176702139581548e-09,-0.1128036387386687,0.1423624409802132,-0.02955880203720661,0.7261504047258112,5.998419338592582e-18,1.39129973412114e-18,-3.655034520121104e-05,3.6550345201416e-05,1.025867534389205e-16,0.008641971125757346,-8.93733768243806e-20,1.192971278145602e-19,-0.1157072147641855,0.145263191945895,-0.02955597718170942,0.7143414010752304,1.53543781365259e-18,3.34795745865577e-18,0.4757257138224206,-4.927240573701539e-05,5.209402132802826e-05,-2.821615591012871e-06,0.0005108952596330077,7.403347621692593e-22,2.150163420664481e-21,0.0003069255215533917,1.000000000204338
86,0.08600000000000001,1,1,0.515,0.9066666666666667,0.4854368933030767,600,-5769437.168127887,5769437.16812788,5.780694233229323e-10,673302968.8390111,-3.382811383892278e-10,-1.233562216423028e-09,-0.1171418296642026,0.1467006319057472,-0.02955880203720659,0.7360157703275533,5.985641767650267e-18,1.423636837165106e-18,-3.750134159272878e-05,3.750134159293374e-05,1.024996744839131e-16,0.008752938594907146,-4.397654799059963e-21,-1.603630881349938e-20,-0.1203745673559485,0.149930544537658,-0.02955597718170942,0.723708271789174,1.443715548478238e-18,3.334569891598558e-18,0.4831188821239604,-5.269252688813089e-05,5.551414247914376e-05,-2.821615591012871e-06,0.000537013302562141,6.682551185023038e-22,2.115868413865177e-21,0.0003227876441053053,1.000000000204338
87,0.08700000000000001,1,1,0.515,0.9133333333333333,0.4854368933030767,600,-5917611.115591155,5917611.115591154,-7.258562262626111e-09,681838190.2497653,7.322578396207714e-09,3.165745821503744e-09,-0.1215253551256273,0.1510841573671718,-0.02955880203720662,0.7457869861074269,5.972665095041001e-18,1.455709379403987e-18,-3.846447225124006e-05,3.846447225144496e-05,1.024166842549767e-16,0.00886389647324695,9.519351915070031e-20,4.115469567954867e-20,-0.1251028538817629,0.1546588310634724,-0.02955597718170942,0.7329524414155041,1.578986348649789e-18,3.509883978672462e-18,0.4905114324492734,-5.628750850493063e-05,5.91091240959435e-05,-2.821615591012871e-06,0.0005640987637829841,9.7954548116057e-22,2.323133323031308e-21,0.0003392607282658913,1.000000000204338
88,0.08799999999999999,1,1,0.515,0.92,0.4854368933030767,600.0000000000001,-6067651.108100573,6067651.108100576,-3.363232022354334e-09,690372655.8305105,7.829309548488674e-09,1.003005101856844e-08,-0.1259532137171622,0.1555120159587067,-0.02955880203720674,0.755463678348261,5.959493861098274e-18,1.487515558381714e-18,-3.94397322025513e-05,3.943973220275619e-05,1.023989462306822e-16,0.008974844525796638,1.017810241303527e-19,1.303906632413897e-19,-0.1298912747875474,0.1594472519692569,-0.02955597718170942,0.7420723158959369,1.786575496428278e-18,3.812766339864694e-18,0.4979033494063498,-6.006383114514849e-05,6.288544673616136e-05,-2.821615591012871e-06,0.0005921737676138975,1.369080790467916e-21,2.819997091119383e-21,0.0003563602099331538,1.000000000204338
89,0.089,1,1,0.515,0.9266666666666667,0.4854368933030767,600.0000000000001,-6219556.361333175,6219556.361333175,-5.428736689722872e-09,698906347.2904963,5.738306599742213e-09,-1.280092167464363e-09,-0.1304244069476493,0.159983209189194,-0.02955880203720661,0.7650455105116603,5.946132600689993e-18,1.519053688339757e-18,-4.042711634856325e-05,4.042711634876809e-05,1.023886042186298e-16,0.009085782514776458,7.459798579664881e-20,-1.664119817703673e-20,-0.1347390202617619,0.1642949974434715,-0.02955597718170942,0.7510663216821192,1.795296001517039e-18,3.797271512237601e-18,0.5052946174163511,-6.402812386584283e-05,6.684973945685569e-05,-2.821615591012871e-06,0.0006212605950971954,1.547610327864376e-21,2.784334679818791e-21,0.0003741017135000325,1.000000000204338
90,0.09,1,1,0.515,0.9333333333333333,0.4854368933030767,600,-6373326.071678095,6373326.071678085,2.323601329358091e-09,707439246.1239133,-4.770763049212248e-09,-4.202858783152346e-09,-0.1349379397285009,0.1644967419700463,-0.02955880203720672,0.7745321826707223,5.932585840566215e-18,1.550322198820672e-18,-4.142661946580516e-05,4.142661946601002e-05,1.024714762703899e-16,0.009196710199610872,-6.201991963975921e-20,-5.463716418098048e-20,-0.1396452703689279,0.1692012475506375,-0.02955597718170942,0.7599329059999037,1.666088226554841e-18,3.626953112976083e-18,0.512685220713859,-6.818716529393304e-05,7.100878088494592e-05,-2.821615591012871e-06,0.0006513816797040081,1.293717453859437e-21,2.527652642266622e-21,0.0003925010516036518,1.000000000204338
91,0.091,1,1,0.515,0.9399999999999999,0.4854368933030767,599.9999999999999,-6528959.416011686,6528959.416011691,-7.120217312709602e-09,715971333.6101979,1.132289424438045e-08,4.465787473180682e-10,-0.13949282084638,0.1690516230879246,-0.02955880203720648,0.7839234309237666,5.918858096781902e-18,1.581319633201679e-18,-4.243823620397359e-05,4.243823620417839e-05,1.02324333968447e-16,0.009307627336932571,1.471976251769459e-19,5.805523715134896e-21,-0.1446091951848485,0.1741651723665581,-0.02955597718170942,0.7686705371101571,1.823501155779683e-18,3.814997987335852e-18,0.5200751433471318,-7.254788466862668e-05,7.536950025963957e-05,-2.821615591012871e-06,0.0006825596030012758,1.793317255888335e-21,2.695483860357703e-21,0.0004115742248685214,1.000000000204338
92,0.092,1,1,0.515,0.9466666666666667,0.4854368933030767,600,-6686455.551473379,6686455.551473387,-6.418772579486122e-09,724502590.814344,2.065089510280229e-08,1.974419704716794e-08,-0.1440880634204651,0.1736468656620096,-0.0295588020372066,0.7932190267904045,6.343462000521436e-18,2.748960271842008e-18,-4.346196108447463e-05,4.346196108467938e-05,1.023199659838576e-16,0.009418533680586474,2.684616363364297e-19,2.566745616131833e-19,-0.1496299549335049,0.1791859321152145,-0.02955597718170942,0.7772777045660543,2.33457801702219e-18,4.48485657235256e-18,0.5274643691783654,-7.711736285548932e-05,7.993897844650221e-05,-2.821615591012871e-06,0.0007148170902814942,2.919522985738975e-21,3.853480693187548e-21,0.0004313374216436222,1.000000000204338
93,0.093,1,1,0.515,0.9533333333333334,0.4854368933030767,600.0000000000001,-6845813.615242044,6845813.61524204,-1.541806437580753e-09,733032998.5872217,9.585270296737617e-09,8.250893082353251e-09,-0.1487226853442012,0.178281487585746,-0.02955880203720661,0.80241877659128,6.322668906703485e-18,2.780790540524162e-18,-4.449778849897093e-05,4.449778849917565e-05,1.023520559004744e-16,0.009529428981633887,1.246085138575891e-19,1.072616100705923e-19,-0.1547067001256076,0.1842626773073171,-0.02955597718170942,0.7857529194668189,2.467015873303925e-18,4.652388086730005e-18,0.5348528818839616,-8.190283333191316e-05,8.472444892292605e-05,-2.821615591012871e-06,0.0007481770061558327,3.353678776643671e-21,4.279904280606957e-21,0.000451807017733312,1.000000000204338
94,0.094,1,1,0.515,0.96,0.4854368933030767,600,-7007032.724313121,7007032.724313119,-3.531909489943837e-10,741562537.5659037,2.833733277162761e-10,9.055217723227722e-09,-0.1533957097114422,0.1829545119529866,-0.02955880203720661,0.8115225208127632,6.30173311461253e-18,2.812286383463607e-18,-4.554571270793293e-05,4.554571270813766e-05,1.023688283126712e-16,0.009640312988356747,3.683853260311588e-21,1.177178304019605e-19,-0.1598385716987777,0.1893945488804873,-0.02955597718170942,0.7940947147078659,2.521979775571777e-18,4.815373228673079e-18,0.5422406649548022,-8.691168314374442e-05,8.973329873475731e-05,-2.821615591012871e-06,0.0007826623501112592,3.411826806059403e-21,4.721592201146989e-21,0.0004729995761219858,1.000000000204338
95,0.095,1,1,0.515,0.9666666666666667,0.4854368933030767,600,-7170111.975276448,7170111.97527645,1.177623909682807e-09,750091188.173998,-8.20575004224724e-09,-1.777534344316141e-08,-0.1581061652269371,0.1876649674684818,-0.0295588020372066,0.8205301334578818,6.228876884933744e-18,9.171302955981361e-19,-4.660572783919453e-05,4.660572783939926e-05,1.023804811421464e-16,0.009751185446261973,-1.066747505492141e-19,-2.310794647610983e-19,-0.165024701159337,0.1945806783410466,-0.02955597718170942,0.8023016452273051,2.126379168510485e-18,4.285592714014797e-18,0.5496277016965284,-9.215145383283331e-05,9.497306942384622e-05,-2.821615591012871e-06,0.000818296252032307,2.732901721576917e-21,3.684221373752392e-21,0.0004949318466924258,1.000000000204338
96,0.096,1,1,0.515,0.9733333333333334,0.4854368933030767,600.0000000000001,-7335050.444094732,7335050.444094718,9.489949774246071e-09,758618930.6219903,-7.51930851618183e-09,1.20375034040957e-08,-0.1628530866011473,0.1924118888426925,-0.02955880203720674,0.8294415213847586,6.630093377066311e-18,2.09148160215247e-18,-4.767782788651332e-05,4.767782788671815e-05,1.025087016031011e-16,0.009862046098085874,-9.775101071036379e-20,1.564875442532442e-19,-0.1702642107256805,0.1998201879073901,-0.02955597718170942,0.8103722882487644,2.225404220566229e-18,4.588332363989307e-18,0.5570139752298289,-9.762984233527552e-05,0.0001004514579262884,-2.82161559101287e-06,0.0008551019676881294,2.572766591456066e-21,4.335586123424243e-21,0.0005176207659377774,1.000000000204338
97,0.097,1,1,0.515,0.98,0.4854368933030767,600.0000000000001,-7501847.185882743,7501847.185882742,9.20925579561303e-09,767145744.9075904,-1.07722117958711e-08,1.618906727586864e-08,-0.1676355149293858,0.1971943171709298,-0.02955880203720649,0.8382566236337679,6.612707019864473e-18,2.124639472866435e-18,-4.87620067081354e-05,4.876200670834031e-05,1.025389528336548e-16,0.00997289468379868,-1.400387533463243e-19,2.104578745862924e-19,-0.1755562134732096,0.2051121906549192,-0.02955597718170942,0.8183052435204914,2.179951175385432e-18,4.8587214783848e-18,0.5643994684907314,-0.0001033547018501162,0.0001061763174411291,-2.82161559101287e-06,0.0008931028741854936,2.135367053134097e-21,5.149602601289477e-21,0.0005410834566670866,1.000000000204338
98,0.098,1,1,0.515,0.9866666666666667,0.4854368933030767,599.9999999999999,-7670501.234687312,7670501.234687302,-1.241230010653072e-09,775671610.8160892,-2.399991257445826e-09,1.08046751035323e-08,-0.1724524980553123,0.202011300296857,-0.02955880203720662,0.8469754107446335,6.595155496919952e-18,2.157477190761913e-18,-4.985825802536507e-05,4.985825802556997e-05,1.024760034050895e-16,0.01008373094060916,-3.119988634679575e-20,1.4046077634592e-19,-0.1808998134808009,0.2104557906625105,-0.02955597718170942,0.8260991335506945,2.142892895115361e-18,5.105471348007668e-18,0.5717841642309035,-0.0001093340426782944,0.0001121556582693073,-2.82161559101287e-06,0.0009323224653883708,2.013375660844444e-21,5.791999723679343e-21,0.0005653372277043355,1.000000000204338
99,0.099,1,1,0.515,0.9933333333333334,0.4854368933030767,600.0000000000001,-7841011.603267962,7841011.603267958,-5.996950603069434e-10,784196507.920723,-1.093486765207319e-09,4.776575052187852e-09,-0.1773030909188567,0.2068618931604012,-0.02955880203720649,0.8555978840646556,6.577443776438948e-18,2.189994152232525e-18,-5.096657542113928e-05,5.09665754213442e-05,1.024625094507701e-16,0.0101945546029694,-1.421532794769514e-20,6.209547567844205e-20,-0.1862941059787863,0.2158500831604959,-0.02955597718170942,0.8337526038390839,2.091970733834713e-18,5.197130143826257e-18,0.5791680450179576,-0.0001155760330316078,0.0001183976486226207,-2.82161559101287e-06,0.0009727843473047878,1.915318193007864e-21,6.06930427707927e-21,0.0005903995735809134,1.000000000204338
100,0.1,1,1,0.515,1,0.4854368933030767,600,-8013377.282878416,8013377.282878423,-8.881298618335488e-09,792720415.5830432,7.202104257021181e-09,-1.269155103924606e-08,-0.1821863558886203,0.2117451581301659,-0.02955880203720674,0.8641240750491963,6.559576790006319e-18,2.222189864938767e-18,-5.208695233860736e-05,5.208695233881219e-05,1.023223229527112e-16,0.01030536540257957,9.362735534127541e-20,-1.649901635101989e-19,-0.191738177498419,0.2212941546801286,-0.02955597718170942,0.8412643231045727,1.958140744720533e-18,4.991932206999083e-18,0.5865510932357639,-0.0001220889998114825,0.0001249106154024953,-2.821615591012871e-06,0.00101451223344161,2.046324797157525e-21,5.419291069832919e-21,0.0006162881742214597,1.000000000204338
