case	metric	value
b123_cax8rt_finite_contact	rz_displacement_relative_absolute_peak	1.670857191754e-12
b123_cax8rt_finite_contact	rz_displacement_maximum_pointwise_relative	2.672313752205e-12
b123_cax8rt_finite_contact	rz_displacement_maximum_pointwise_relative_index	12
b123_cax8rt_finite_contact	rz_displacement_maximum_pointwise_actual_norm	3.126236936774e-06
b123_cax8rt_finite_contact	rz_displacement_maximum_pointwise_reference_norm	3.126236936765e-06
b123_cax8rt_finite_contact	rz_displacement_maximum_difference_index	12
b123_cax8rt_finite_contact	rz_displacement_maximum_absolute_group_difference	8.354285958769e-18
b123_cax8rt_finite_contact	rz_displacement_zero_reference_count	3
b123_cax8rt_finite_contact	rz_displacement_maximum_zero_reference_absolute_difference	0.000000000000e+00
b123_cax8rt_finite_contact	rz_stress_tensor_relative_l2	3.855463838171e-12
b123_cax8rt_finite_contact	rz_stress_tensor_relative_absolute_peak	6.804296903491e-12
b123_cax8rt_finite_contact	rz_stress_tensor_maximum_pointwise_relative	6.804296903491e-12
b123_cax8rt_finite_contact	rz_stress_tensor_maximum_pointwise_relative_index	7
b123_cax8rt_finite_contact	rz_stress_tensor_maximum_pointwise_actual_norm	2.952268172330e+06
b123_cax8rt_finite_contact	rz_stress_tensor_maximum_pointwise_reference_norm	2.952268172350e+06
b123_cax8rt_finite_contact	rz_stress_tensor_maximum_difference_index	7
b123_cax8rt_finite_contact	rz_stress_tensor_maximum_absolute_group_difference	2.008810918340e-05
b123_cax8rt_finite_contact	rz_stress_tensor_zero_reference_count	0
b123_cax8rt_finite_contact	rz_stress_tensor_maximum_zero_reference_absolute_difference	0.000000000000e+00
b123_cax8rt_finite_contact	rz_contact_pressure_relative_l2	4.879749992134e-11
b123_cax8rt_finite_contact	rz_contact_pressure_relative_absolute_peak	4.879473327811e-11
b123_cax8rt_finite_contact	rz_contact_pressure_maximum_pointwise_relative	4.880026645999e-11
b123_cax8rt_finite_contact	rz_contact_pressure_maximum_pointwise_relative_index	1
b123_cax8rt_finite_contact	rz_contact_pressure_maximum_pointwise_relative_actual	2.524738735431e+06
b123_cax8rt_finite_contact	rz_contact_pressure_maximum_pointwise_relative_reference	2.524738735308e+06
b123_cax8rt_finite_contact	rz_contact_pressure_maximum_absolute_difference_index	1
b123_cax8rt_finite_contact	rz_contact_pressure_maximum_absolute_difference_actual	2.524738735431e+06
b123_cax8rt_finite_contact	rz_contact_pressure_maximum_absolute_difference_reference	2.524738735308e+06
b123_cax8rt_finite_contact	rz_contact_pressure_zero_reference_count	0
b123_cax8rt_finite_contact	rz_contact_pressure_maximum_zero_reference_absolute_difference	0.000000000000e+00
b123_cax8rt_finite_contact	rz_contact_gap_relative_l2	4.895518333634e-11
b123_cax8rt_finite_contact	rz_contact_gap_relative_absolute_peak	4.895518333634e-11
b123_cax8rt_finite_contact	rz_contact_gap_maximum_pointwise_relative	4.895518333634e-11
b123_cax8rt_finite_contact	rz_contact_gap_maximum_pointwise_relative_index	0
b123_cax8rt_finite_contact	rz_contact_gap_maximum_pointwise_relative_actual	-2.524738735431e-07
b123_cax8rt_finite_contact	rz_contact_gap_maximum_pointwise_relative_reference	-2.524738735308e-07
b123_cax8rt_finite_contact	rz_contact_gap_maximum_absolute_difference_index	0
b123_cax8rt_finite_contact	rz_contact_gap_maximum_absolute_difference_actual	-2.524738735431e-07
b123_cax8rt_finite_contact	rz_contact_gap_maximum_absolute_difference_reference	-2.524738735308e-07
b123_cax8rt_finite_contact	rz_contact_gap_zero_reference_count	0
b123_cax8rt_finite_contact	rz_contact_gap_maximum_zero_reference_absolute_difference	0.000000000000e+00
b123_cax8rt_finite_contact	rz_contact_nodal_normal_force_relative_l2	4.880381900450e-11
b123_cax8rt_finite_contact	rz_contact_nodal_normal_force_relative_absolute_peak	4.880585751386e-11
b123_cax8rt_finite_contact	rz_contact_nodal_normal_force_maximum_pointwise_relative	4.880585751386e-11
b123_cax8rt_finite_contact	rz_contact_nodal_normal_force_maximum_pointwise_relative_index	2
b123_cax8rt_finite_contact	rz_contact_nodal_normal_force_maximum_pointwise_relative_actual	1.586340132693e+01
b123_cax8rt_finite_contact	rz_contact_nodal_normal_force_maximum_pointwise_relative_reference	1.586340132615e+01
b123_cax8rt_finite_contact	rz_contact_nodal_normal_force_maximum_absolute_difference_index	2
b123_cax8rt_finite_contact	rz_contact_nodal_normal_force_maximum_absolute_difference_actual	1.586340132693e+01
b123_cax8rt_finite_contact	rz_contact_nodal_normal_force_maximum_absolute_difference_reference	1.586340132615e+01
b123_cax8rt_finite_contact	rz_contact_nodal_normal_force_zero_reference_count	0
b123_cax8rt_finite_contact	rz_contact_nodal_normal_force_maximum_zero_reference_absolute_difference	0.000000000000e+00
b123_cax8rt_finite_contact	rz_contact_normal_force_relative_l2	4.880059453338e-11
b123_cax8rt_finite_contact	rz_contact_normal_force_relative_absolute_peak	4.880059453338e-11
b123_cax8rt_finite_contact	rz_contact_normal_force_maximum_pointwise_relative	4.880059453338e-11
b123_cax8rt_finite_contact	rz_contact_normal_force_maximum_pointwise_relative_index	0
b123_cax8rt_finite_contact	rz_contact_normal_force_maximum_pointwise_relative_actual	2.379510199039e+01
b123_cax8rt_finite_contact	rz_contact_normal_force_maximum_pointwise_relative_reference	2.379510198923e+01
b123_cax8rt_finite_contact	rz_contact_normal_force_maximum_absolute_difference_index	0
b123_cax8rt_finite_contact	rz_contact_normal_force_maximum_absolute_difference_actual	2.379510199039e+01
b123_cax8rt_finite_contact	rz_contact_normal_force_maximum_absolute_difference_reference	2.379510198923e+01
b123_cax8rt_finite_contact	rz_contact_normal_force_zero_reference_count	0
b123_cax8rt_finite_contact	rz_contact_normal_force_maximum_zero_reference_absolute_difference	0.000000000000e+00
b123_cax8rt_finite_contact	rz_contact_heat_rate_relative_l2	4.959407728879e-12
b123_cax8rt_finite_contact	rz_contact_heat_rate_relative_absolute_peak	4.959407728879e-12
b123_cax8rt_finite_contact	rz_contact_heat_rate_maximum_pointwise_relative	4.959407728879e-12
b123_cax8rt_finite_contact	rz_contact_heat_rate_maximum_pointwise_relative_index	0
b123_cax8rt_finite_contact	rz_contact_heat_rate_maximum_pointwise_relative_actual	4.487985746356e+00
b123_cax8rt_finite_contact	rz_contact_heat_rate_maximum_pointwise_relative_reference	4.487985746378e+00
b123_cax8rt_finite_contact	rz_contact_heat_rate_maximum_absolute_difference_index	0
b123_cax8rt_finite_contact	rz_contact_heat_rate_maximum_absolute_difference_actual	4.487985746356e+00
b123_cax8rt_finite_contact	rz_contact_heat_rate_maximum_absolute_difference_reference	4.487985746378e+00
b123_cax8rt_finite_contact	rz_contact_heat_rate_zero_reference_count	0
b123_cax8rt_finite_contact	rz_contact_heat_rate_maximum_zero_reference_absolute_difference	0.000000000000e+00
b123_cax8rt_finite_contact	rz_contact_recovered_pressure_relative_l2	4.879749992134e-11
b123_cax8rt_finite_contact	rz_contact_recovered_pressure_relative_absolute_peak	4.879473327811e-11
b123_cax8rt_finite_contact	rz_contact_recovered_pressure_maximum_pointwise_relative	4.880026645999e-11
b123_cax8rt_finite_contact	rz_contact_recovered_pressure_maximum_pointwise_relative_index	1
b123_cax8rt_finite_contact	rz_contact_recovered_pressure_maximum_pointwise_relative_actual	2.524738735431e+06
b123_cax8rt_finite_contact	rz_contact_recovered_pressure_maximum_pointwise_relative_reference	2.524738735308e+06
b123_cax8rt_finite_contact	rz_contact_recovered_pressure_maximum_absolute_difference_index	1
b123_cax8rt_finite_contact	rz_contact_recovered_pressure_maximum_absolute_difference_actual	2.524738735431e+06
b123_cax8rt_finite_contact	rz_contact_recovered_pressure_maximum_absolute_difference_reference	2.524738735308e+06
b123_cax8rt_finite_contact	rz_contact_recovered_pressure_zero_reference_count	0
b123_cax8rt_finite_contact	rz_contact_recovered_pressure_maximum_zero_reference_absolute_difference	0.000000000000e+00
b123_cax8rt_finite_contact	rz_contact_recovered_shear_absolute_l2	0.000000000000e+00
b123_cax8rt_finite_contact	rz_contact_recovered_shear_absolute_peak	0.000000000000e+00
b123_cax8rt_finite_contact	rz_contact_recovered_shear_maximum_pointwise_absolute	0.000000000000e+00
b123_cax8rt_finite_contact	rz_contact_recovered_shear_zero_reference_count	3
b123_cax8rt_finite_contact	rz_contact_recovered_shear_maximum_zero_reference_absolute_difference	0.000000000000e+00
b123_cax8rt_finite_contact	rz_accepted_frames	1
b126_cax8rt_small_creep	fuelsim_backward_euler_temperature_relative_l2	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_temperature_relative_absolute_peak	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_temperature_maximum_pointwise_relative	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_temperature_maximum_pointwise_relative_index	0
b126_cax8rt_small_creep	fuelsim_backward_euler_temperature_maximum_pointwise_relative_actual	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_temperature_maximum_pointwise_relative_reference	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_temperature_maximum_absolute_difference_index	0
b126_cax8rt_small_creep	fuelsim_backward_euler_temperature_maximum_absolute_difference_actual	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_temperature_maximum_absolute_difference_reference	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_temperature_zero_reference_count	0
b126_cax8rt_small_creep	fuelsim_backward_euler_temperature_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_reaction_relative_l2	1.218677467052e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_reaction_relative_absolute_peak	1.447505775031e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_reaction_maximum_pointwise_relative	1.447505775031e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_reaction_maximum_pointwise_relative_index	6
b126_cax8rt_small_creep	fuelsim_backward_euler_reaction_maximum_pointwise_relative_actual	-3.141592653590e+02
b126_cax8rt_small_creep	fuelsim_backward_euler_reaction_maximum_pointwise_relative_reference	-3.141592653590e+02
b126_cax8rt_small_creep	fuelsim_backward_euler_reaction_maximum_absolute_difference_index	6
b126_cax8rt_small_creep	fuelsim_backward_euler_reaction_maximum_absolute_difference_actual	-3.141592653590e+02
b126_cax8rt_small_creep	fuelsim_backward_euler_reaction_maximum_absolute_difference_reference	-3.141592653590e+02
b126_cax8rt_small_creep	fuelsim_backward_euler_reaction_zero_reference_count	0
b126_cax8rt_small_creep	fuelsim_backward_euler_reaction_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_creep_relative_l2	3.762014687209e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_creep_relative_absolute_peak	3.587433658959e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_creep_maximum_pointwise_relative	1.117612916516e-14
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_creep_maximum_pointwise_relative_index	8
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_creep_maximum_pointwise_relative_actual	5.760000000000e-06
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_creep_maximum_pointwise_relative_reference	5.760000000000e-06
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_creep_maximum_absolute_difference_index	38
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_creep_maximum_absolute_difference_actual	1.360000000000e-04
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_creep_maximum_absolute_difference_reference	1.360000000000e-04
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_creep_zero_reference_count	0
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_creep_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_plastic_relative_l2	2.063529420559e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_plastic_relative_absolute_peak	3.035766082959e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_plastic_maximum_pointwise_relative	6.640738306474e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_plastic_maximum_pointwise_relative_index	8
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_plastic_maximum_pointwise_relative_actual	5.000000000000e-05
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_plastic_maximum_pointwise_relative_reference	5.000000000000e-05
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_plastic_maximum_absolute_difference_index	18
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_plastic_maximum_absolute_difference_actual	2.500000000000e-04
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_plastic_maximum_absolute_difference_reference	2.500000000000e-04
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_plastic_zero_reference_count	8
b126_cax8rt_small_creep	fuelsim_backward_euler_equiv_plastic_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_increment_relative_l2	4.608548812686e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_increment_relative_absolute_peak	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_increment_maximum_pointwise_relative	1.392114334608e-14
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_increment_maximum_pointwise_relative_index	8
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_increment_maximum_pointwise_relative_actual	4.320000000000e-06
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_increment_maximum_pointwise_relative_reference	4.320000000000e-06
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_increment_maximum_absolute_difference_index	33
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_increment_maximum_absolute_difference_actual	2.000000000000e-05
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_increment_maximum_absolute_difference_reference	2.000000000000e-05
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_increment_zero_reference_count	0
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_increment_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_increment_relative_l2	6.145431425097e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_increment_relative_absolute_peak	1.165517335422e-14
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_increment_maximum_pointwise_relative	1.165517335422e-14
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_increment_maximum_pointwise_relative_index	18
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_increment_maximum_pointwise_relative_actual	1.000000000000e-04
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_increment_maximum_pointwise_relative_reference	1.000000000000e-04
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_increment_maximum_absolute_difference_index	18
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_increment_maximum_absolute_difference_actual	1.000000000000e-04
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_increment_maximum_absolute_difference_reference	1.000000000000e-04
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_increment_zero_reference_count	28
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_increment_maximum_zero_reference_absolute_difference	5.421010862428e-20
b126_cax8rt_small_creep	fuelsim_backward_euler_heat_reaction_absolute_l2	1.023337047775e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_heat_reaction_absolute_peak	2.741505593838e-16
b126_cax8rt_small_creep	fuelsim_backward_euler_heat_reaction_maximum_pointwise_absolute	2.741505593838e-16
b126_cax8rt_small_creep	fuelsim_backward_euler_heat_reaction_zero_reference_count	80
b126_cax8rt_small_creep	fuelsim_backward_euler_heat_reaction_maximum_zero_reference_absolute_difference	2.741505593838e-16
b126_cax8rt_small_creep	fuelsim_backward_euler_displacement_relative_l2	6.956331732900e-16
b126_cax8rt_small_creep	fuelsim_backward_euler_displacement_relative_absolute_peak	1.114427514808e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_displacement_maximum_pointwise_relative	3.368227808156e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_displacement_maximum_pointwise_relative_index	20
b126_cax8rt_small_creep	fuelsim_backward_euler_displacement_maximum_pointwise_actual_norm	5.894000000000e-08
b126_cax8rt_small_creep	fuelsim_backward_euler_displacement_maximum_pointwise_reference_norm	5.894000000000e-08
b126_cax8rt_small_creep	fuelsim_backward_euler_displacement_maximum_difference_index	35
b126_cax8rt_small_creep	fuelsim_backward_euler_displacement_maximum_absolute_group_difference	1.058791184068e-21
b126_cax8rt_small_creep	fuelsim_backward_euler_displacement_zero_reference_count	10
b126_cax8rt_small_creep	fuelsim_backward_euler_displacement_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_stress_relative_l2	1.581424892302e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_stress_relative_absolute_peak	2.221041707339e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_stress_maximum_pointwise_relative	2.883363012546e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_stress_maximum_pointwise_relative_index	8
b126_cax8rt_small_creep	fuelsim_backward_euler_stress_maximum_pointwise_actual_norm	6.000000000000e+07
b126_cax8rt_small_creep	fuelsim_backward_euler_stress_maximum_pointwise_reference_norm	6.000000000000e+07
b126_cax8rt_small_creep	fuelsim_backward_euler_stress_maximum_difference_index	38
b126_cax8rt_small_creep	fuelsim_backward_euler_stress_maximum_absolute_group_difference	2.221041707339e-07
b126_cax8rt_small_creep	fuelsim_backward_euler_stress_zero_reference_count	0
b126_cax8rt_small_creep	fuelsim_backward_euler_stress_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_elastic_relative_l2	9.851319311218e-16
b126_cax8rt_small_creep	fuelsim_backward_euler_elastic_relative_absolute_peak	2.022479748473e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_elastic_maximum_pointwise_relative	2.910793688753e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_elastic_maximum_pointwise_relative_index	6
b126_cax8rt_small_creep	fuelsim_backward_euler_elastic_maximum_pointwise_actual_norm	2.172556098240e-04
b126_cax8rt_small_creep	fuelsim_backward_euler_elastic_maximum_pointwise_reference_norm	2.172556098240e-04
b126_cax8rt_small_creep	fuelsim_backward_euler_elastic_maximum_difference_index	36
b126_cax8rt_small_creep	fuelsim_backward_euler_elastic_maximum_absolute_group_difference	1.098487677778e-18
b126_cax8rt_small_creep	fuelsim_backward_euler_elastic_zero_reference_count	0
b126_cax8rt_small_creep	fuelsim_backward_euler_elastic_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_relative_l2	3.711333517539e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_relative_absolute_peak	4.352655364768e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_maximum_pointwise_relative	1.120106543142e-14
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_maximum_pointwise_relative_index	8
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_maximum_pointwise_actual_norm	7.054530459215e-06
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_maximum_pointwise_reference_norm	7.054530459216e-06
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_maximum_difference_index	38
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_maximum_absolute_group_difference	7.250013575510e-19
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_zero_reference_count	0
b126_cax8rt_small_creep	fuelsim_backward_euler_creep_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_relative_l2	2.222839610087e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_relative_absolute_peak	3.073844006934e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_maximum_pointwise_relative	6.641023962279e-15
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_maximum_pointwise_relative_index	8
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_maximum_pointwise_actual_norm	6.123724356958e-05
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_maximum_pointwise_reference_norm	6.123724356958e-05
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_maximum_difference_index	18
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_maximum_absolute_group_difference	9.411686707376e-19
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_zero_reference_count	8
b126_cax8rt_small_creep	fuelsim_backward_euler_plastic_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	fuelsim_backward_euler_simultaneous_plastic_creep_samples	12
b126_cax8rt_small_creep	abaqus_native_integration_temperature_relative_l2	3.669226909823e-17
b126_cax8rt_small_creep	abaqus_native_integration_temperature_relative_absolute_peak	1.894780628694e-16
b126_cax8rt_small_creep	abaqus_native_integration_temperature_maximum_pointwise_relative	1.894780628694e-16
b126_cax8rt_small_creep	abaqus_native_integration_temperature_maximum_pointwise_relative_index	59
b126_cax8rt_small_creep	abaqus_native_integration_temperature_maximum_pointwise_relative_actual	6.000000000000e+02
b126_cax8rt_small_creep	abaqus_native_integration_temperature_maximum_pointwise_relative_reference	6.000000000000e+02
b126_cax8rt_small_creep	abaqus_native_integration_temperature_maximum_absolute_difference_index	59
b126_cax8rt_small_creep	abaqus_native_integration_temperature_maximum_absolute_difference_actual	6.000000000000e+02
b126_cax8rt_small_creep	abaqus_native_integration_temperature_maximum_absolute_difference_reference	6.000000000000e+02
b126_cax8rt_small_creep	abaqus_native_integration_temperature_zero_reference_count	0
b126_cax8rt_small_creep	abaqus_native_integration_temperature_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	abaqus_native_integration_reaction_relative_l2	3.005587653188e-10
b126_cax8rt_small_creep	abaqus_native_integration_reaction_relative_absolute_peak	4.161579103213e-15
b126_cax8rt_small_creep	abaqus_native_integration_reaction_maximum_pointwise_relative	1.007378073766e-09
b126_cax8rt_small_creep	abaqus_native_integration_reaction_maximum_pointwise_relative_index	3
b126_cax8rt_small_creep	abaqus_native_integration_reaction_maximum_pointwise_relative_actual	-2.513274120340e+02
b126_cax8rt_small_creep	abaqus_native_integration_reaction_maximum_pointwise_relative_reference	-2.513274122872e+02
b126_cax8rt_small_creep	abaqus_native_integration_reaction_maximum_absolute_difference_index	3
b126_cax8rt_small_creep	abaqus_native_integration_reaction_maximum_absolute_difference_actual	-2.513274120340e+02
b126_cax8rt_small_creep	abaqus_native_integration_reaction_maximum_absolute_difference_reference	-2.513274122872e+02
b126_cax8rt_small_creep	abaqus_native_integration_reaction_zero_reference_count	0
b126_cax8rt_small_creep	abaqus_native_integration_reaction_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	abaqus_native_integration_equiv_creep_relative_l2	5.613897285737e-10
b126_cax8rt_small_creep	abaqus_native_integration_equiv_creep_relative_absolute_peak	3.535489366428e-10
b126_cax8rt_small_creep	abaqus_native_integration_equiv_creep_maximum_pointwise_relative	3.220957983019e-09
b126_cax8rt_small_creep	abaqus_native_integration_equiv_creep_maximum_pointwise_relative_index	15
b126_cax8rt_small_creep	abaqus_native_integration_equiv_creep_maximum_pointwise_relative_actual	1.471999995259e-05
b126_cax8rt_small_creep	abaqus_native_integration_equiv_creep_maximum_pointwise_relative_reference	1.472000000000e-05
b126_cax8rt_small_creep	abaqus_native_integration_equiv_creep_maximum_absolute_difference_index	39
b126_cax8rt_small_creep	abaqus_native_integration_equiv_creep_maximum_absolute_difference_actual	1.347199999524e-04
b126_cax8rt_small_creep	abaqus_native_integration_equiv_creep_maximum_absolute_difference_reference	1.347200000000e-04
b126_cax8rt_small_creep	abaqus_native_integration_equiv_creep_zero_reference_count	4
b126_cax8rt_small_creep	abaqus_native_integration_equiv_creep_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	abaqus_native_integration_equiv_plastic_relative_l2	9.563763477926e-10
b126_cax8rt_small_creep	abaqus_native_integration_equiv_plastic_relative_absolute_peak	3.640100373903e-12
b126_cax8rt_small_creep	abaqus_native_integration_equiv_plastic_maximum_pointwise_relative	4.029541276751e-09
b126_cax8rt_small_creep	abaqus_native_integration_equiv_plastic_maximum_pointwise_relative_index	15
b126_cax8rt_small_creep	abaqus_native_integration_equiv_plastic_maximum_pointwise_relative_actual	1.499999993956e-04
b126_cax8rt_small_creep	abaqus_native_integration_equiv_plastic_maximum_pointwise_relative_reference	1.500000000000e-04
b126_cax8rt_small_creep	abaqus_native_integration_equiv_plastic_maximum_absolute_difference_index	15
b126_cax8rt_small_creep	abaqus_native_integration_equiv_plastic_maximum_absolute_difference_actual	1.499999993956e-04
b126_cax8rt_small_creep	abaqus_native_integration_equiv_plastic_maximum_absolute_difference_reference	1.500000000000e-04
b126_cax8rt_small_creep	abaqus_native_integration_equiv_plastic_zero_reference_count	8
b126_cax8rt_small_creep	abaqus_native_integration_equiv_plastic_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	abaqus_native_integration_creep_increment_relative_l2	9.242909038969e-10
b126_cax8rt_small_creep	abaqus_native_integration_creep_increment_relative_absolute_peak	5.404070203482e-14
b126_cax8rt_small_creep	abaqus_native_integration_creep_increment_maximum_pointwise_relative	4.533320995450e-09
b126_cax8rt_small_creep	abaqus_native_integration_creep_increment_maximum_pointwise_relative_index	15
b126_cax8rt_small_creep	abaqus_native_integration_creep_increment_maximum_pointwise_relative_actual	1.023999995358e-05
b126_cax8rt_small_creep	abaqus_native_integration_creep_increment_maximum_pointwise_relative_reference	1.024000000000e-05
b126_cax8rt_small_creep	abaqus_native_integration_creep_increment_maximum_absolute_difference_index	15
b126_cax8rt_small_creep	abaqus_native_integration_creep_increment_maximum_absolute_difference_actual	1.023999995358e-05
b126_cax8rt_small_creep	abaqus_native_integration_creep_increment_maximum_absolute_difference_reference	1.024000000000e-05
b126_cax8rt_small_creep	abaqus_native_integration_creep_increment_zero_reference_count	4
b126_cax8rt_small_creep	abaqus_native_integration_creep_increment_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	abaqus_native_integration_plastic_increment_relative_l2	5.589175654335e-09
b126_cax8rt_small_creep	abaqus_native_integration_plastic_increment_relative_absolute_peak	6.035124656967e-09
b126_cax8rt_small_creep	abaqus_native_integration_plastic_increment_maximum_pointwise_relative	6.035124656967e-09
b126_cax8rt_small_creep	abaqus_native_integration_plastic_increment_maximum_pointwise_relative_index	16
b126_cax8rt_small_creep	abaqus_native_integration_plastic_increment_maximum_pointwise_relative_actual	1.000000006035e-04
b126_cax8rt_small_creep	abaqus_native_integration_plastic_increment_maximum_pointwise_relative_reference	1.000000000000e-04
b126_cax8rt_small_creep	abaqus_native_integration_plastic_increment_maximum_absolute_difference_index	16
b126_cax8rt_small_creep	abaqus_native_integration_plastic_increment_maximum_absolute_difference_actual	1.000000006035e-04
b126_cax8rt_small_creep	abaqus_native_integration_plastic_increment_maximum_absolute_difference_reference	1.000000000000e-04
b126_cax8rt_small_creep	abaqus_native_integration_plastic_increment_zero_reference_count	28
b126_cax8rt_small_creep	abaqus_native_integration_plastic_increment_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	abaqus_native_integration_heat_reaction_absolute_l2	0.000000000000e+00
b126_cax8rt_small_creep	abaqus_native_integration_heat_reaction_absolute_peak	0.000000000000e+00
b126_cax8rt_small_creep	abaqus_native_integration_heat_reaction_maximum_pointwise_absolute	0.000000000000e+00
b126_cax8rt_small_creep	abaqus_native_integration_heat_reaction_zero_reference_count	80
